user_detail_name,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,from,iplocation,user_detail_tags_text,,attraction_name
匿名用户,5分,超棒,景色5,趣味5,性价比5,2025-01-09 发布点评,都江堰水利工程被赞为中国水利工程史上的伟大奇迹，两千多年来一直发挥着防洪灌溉的作用，是全世界迄今为止唯一留存、仍在使用的一项伟大工程。,来自订单,IP属地:广东,黄金贵宾,,都江堰好评
满满，,5分,超棒,景色5,趣味5,性价比5,2025-01-09 发布点评,景色不错，,来自订单,IP属地:河北,铂金贵宾,,都江堰好评
M29****0159,4分,满意,景色4,趣味4,性价比4,2025-01-09 发布点评,总体风景还算不错,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
帆船(文利),5分,超棒,景色5,趣味5,性价比5,2025-01-08 发布点评,文化底温深厚，历史悠久，值得观赏，园中景色优美，设计精美，园外南桥古镇与之呼应，推荐参观。,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2025-01-08 发布点评,坐车方便，环境美极了，来成都一定要来一趟都江堰,来自订单,IP属地:河北,黄金贵宾,,都江堰好评
洲洲妈咪,5分,超棒,景色5,趣味5,性价比5,2025-01-08 发布点评,很好！物美价廉！,来自订单,IP属地:广东,黄金贵宾,,都江堰好评
206****978,5分,超棒,景色5,趣味5,性价比5,2025-01-08 发布点评,是个很好的景点，值得游玩，如果有机会再去想深度游玩，这次去玩由于时间仓促，走马观花走了一遍，有些遗憾。,来自订单,IP属地:江苏,黄金贵宾,,都江堰好评
M25****2442,5分,超棒,景色5,趣味5,性价比5,2025-01-07 发布点评,相当不错。景观也非常好。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
che****776,4分,满意,景色4,趣味4,性价比4,2025-01-07 发布点评,"景色不错，整个景区很大的，包含的内容也挺丰富，尤其关于都江堰的历史和功能介绍得非常清楚，知识感很强。
第二次来这里了，感觉比以前做得更好了。",来自订单,IP属地:山东,铂金贵宾,,都江堰好评
M24****9976,5分,超棒,景色5,趣味5,性价比5,2025-01-07 发布点评,讲解很仔细，完全能懂都江堰的原理了！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M25****4494,5分,超棒,景色5,趣味5,性价比5,2025-01-07 发布点评,玩的太开心了！,来自订单,IP属地:山东,黄金贵宾,,都江堰好评
M41****5081,5分,超棒,景色5,趣味5,性价比5,2025-01-07 发布点评,只是为了打卡南桥就不需要买票,来自订单,IP属地:重庆,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味3,性价比3,2025-01-06 发布点评,人太多，步道两边可多设座椅,来自订单,IP属地:安徽,黄金贵宾,,都江堰好评
_TI***a5,4分,满意,,,,2025-01-06 发布点评,"通过trip.com买的门票入场方便,只需要验证护照入场。",来自Trip.com,IP属地:未知,,,都江堰好评
CIKT0105,5分,超棒,景色5,趣味5,性价比5,2025-01-06 发布点评,"- 水利工程震撼人心：都江堰水利工程是世界上最古老、最完整的水利工程之一，已有2000多年的历史。鱼嘴分水堤、飞沙堰溢洪道、宝瓶口进水口等巧妙设计，科学地解决了江水自动分流、自动排沙、控制进水流量等问题，让人感叹古人的智慧和创造力。
- 自然风光宜人：景区周围群山环绕，河水清澈见底，景色宜人。山上植被茂密，空气清新，从山顶俯瞰整个景区，可以看到绿色的农田和蜿蜒的水渠，美不胜收。此外，景区内还有一些瀑布和湖泊，给人一种宁静和放松的感觉。
- 历史文化底蕴深厚：伏龙观、二王庙等古建筑古朴庄重，内部供奉着李冰父子的塑像，并刻有详细记载都江堰修建历史的石碑。在这里可以深入了解都江堰的历史渊源和文化内涵，感受古人治水的不易和伟大精神。",来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M26****749,5分,超棒,景色5,趣味5,性价比5,2025-01-05 发布点评,景区面积大，够壮观，晚上灯饰漂亮，晚上灯光辉煌。水流很急，建议大家都不要错过。,来自订单,IP属地:上海,黑钻贵宾,,都江堰好评
138****3203,5分,超棒,景色5,趣味5,性价比5,2025-01-05 发布点评,来成都，必游都江堰，自然景观与人文历史相得益彰，跟着杨老师的讲解更是收获颇丰，不但学习了水利建造的数学物理知识，更是了解了古代几千年人类对自然生态维持的重要意义，讲解专业有耐心，推荐,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M29****6228,5分,超棒,景色5,趣味5,性价比5,2025-01-05 发布点评,不错。。。。。。。。。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M34****2065,5分,超棒,景色5,趣味5,性价比5,2025-01-05 发布点评,非常值得一去,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
丨奇灬点丨,5分,超棒,景色5,趣味5,性价比5,2025-01-05 发布点评,古人智慧！,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
_WeCh****185030,5分,超棒,景色5,趣味5,性价比5,2025-01-05 发布点评,表演非常棒,来自订单,IP属地:河北,,,都江堰好评
匿名用户,5分,超棒,,,,2025-01-05 发布点评,"对于外国人来说,兑换门票很容易,只要在入口出示护照,工作人员就会把护照号码钥匙给你入境。建议从山顶(秦岩楼)到脚下参观,这样就不会那么累,更容易。",来自Trip.com,IP属地:未知,,,都江堰好评
约瑟芬兔子,5分,超棒,景色5,趣味5,性价比5,2025-01-04 发布点评,“深淘沙低作堰”，易导围绕着都江堰水利工程的运作原理，将都江堰的前世今生缓缓道来。在他的讲述中，不只有李冰父子的丰功伟绩，更有其他伟人以及华夏先祖的智慧结晶，让人仿佛跟随着先人足迹在探寻。我深深地感受到，读万卷书不如行万里路，在此刻具象化了，我多年来的知识储备，随着易导的讲述，在此刻完成了闭环。实在是非常愉快且难忘一段路程～,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M25****8442,5分,超棒,景色5,趣味5,性价比5,2025-01-04 发布点评,焦导讲的非常好赞赞赞,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
_WeCh****052396,5分,超棒,景色5,趣味5,性价比5,2025-01-03 发布点评,很值得孩子去的景点，整体不大，但很有意义！,来自订单,IP属地:吉林,黄金贵宾,,都江堰好评
这小子有点帅,5分,超棒,景色5,趣味5,性价比5,2025-01-03 发布点评,讲的挺好，导游很照顾，也会给拍照时间，讲的挺好，但大家不用拍3小时或者2.5小时，和2小时那个根本就是一个,来自订单,IP属地:河北,铂金贵宾,,都江堰好评
长安?,5分,超棒,景色5,趣味5,性价比5,2025-01-03 发布点评,山美水美大中国??实力超群大中国??物产富饶大中国??历史悠久大中国??美食天堂大中国??盛世美颜大中国??,来自订单,IP属地:山西,铂金贵宾,,都江堰好评
M27****4859,5分,超棒,景色5,趣味5,性价比5,2025-01-03 发布点评,看需要购买，体力不行，行程赶，还是不建议套票，之前咨询了好像是两天都使用时间。青城山还是比较棒的，走的是前山，花了一天时间，后面赶行程，都江堰就没去了。,来自订单,IP属地:广西,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2025-01-03 发布点评,非常值得去都江堰景区！这次去距最后一次去都江堰应该超过十年了，秋天雾色也是一种风景。是一个可以不同季节去领略不同风景的地方。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,,,,2025-01-02 发布点评,从四号出口处进去、由上往下玩一路走到正门，比较不会那么累,来自Trip.com,IP属地:未知,,,都江堰好评
M58****904,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,四六分水，二八分沙，是如何做到的呢？参观都江堰这一2200余年前的水利工程，让人不禁感叹古人的智慧，问题或许存在，但人民的智慧是无穷的。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
deng****aya,5分,超棒,景色5,趣味5,性价比5,2025-01-02 发布点评,非常值得的景点，很好,来自订单,IP属地:广东,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,,,,2025-01-01 发布点评,都江堰景区蛮大的，如果现场有导游解释能更好理解水利工程的设计和伟大。 体力好的人也可以爬上山坡上的庙宇参观。,来自Trip.com,IP属地:未知,,,都江堰好评
63****228,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,都江堰是战国时兴修的水利工程，历史上也多次加以整修，建国后外江修建了水坝，整体工程还是战国时期的底子，非常伟大的水利工程，还有一些人文景观，比如灌江口、玉垒关、二王庙、伏龙观、南桥，心念念很久，今年终于成行，不虚此行，建议请一下讲解，人文景观光看会很累的，听着讲解看着风景才是人文景观的旅游方式,来自订单,IP属地:山东,黄金贵宾,,都江堰好评
M35****4375,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,挺好玩的 神奇的东西,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
贩卖快乐的贝儿,5分,超棒,,,,2025-01-01 发布点评,从秦堰楼进入，可俯瞰都江堰全景及岷江风光，然后参观二王庙，了解李冰父子的治水功绩和都江堰的历史文化；接着走过安澜桥，到鱼嘴，欣赏岷江在此分为内江和外江的壮观景象；之后前往飞沙堰，看其如何自动排沙；再到宝瓶口，见证古人的智慧；最后参观伏龙观，这里存放着许多与都江堰相关的文物。,,IP属地:江苏,,,都江堰好评
M31****4104,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,很好 很壮观的,来自订单,IP属地:重庆,钻石贵宾,,都江堰好评
M86****8735,4分,满意,景色5,趣味3,性价比3,2025-01-01 发布点评,景色没得说。人有点多，交通不是太便利。有点费脚。总体说来还是值得来的。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M26****749,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,都江堰风景区可以去参观，看看古代人的水利建设情况如何神奇，晚上灯光也很好看，沿路风景优美，一路走进公园内看到水流清澈，风光秀丽，值得推荐。,来自订单,IP属地:陕西,黑钻贵宾,,都江堰好评
206****966,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,还是有必要去一趟的,来自订单,IP属地:吉林,铂金贵宾,,都江堰好评
陆家嘴小霸王,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,给父母订的，导游很棒，讲得很好。,来自订单,IP属地:上海,铂金贵宾,,都江堰好评
M55****376,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,都江堰景区值得一去地方,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
南山处士,5分,超棒,景色5,趣味5,性价比5,2025-01-01 发布点评,都江堰与青城山之旅令人难忘。都江堰的古老水利工程展示了人类智慧与自然和谐共处的典范，而青城山的幽静与灵秀，则让人仿佛置身仙境。漫步于古栈道，呼吸着清新的空气，心灵得以净化，感受到历史与自然的交融。不愧是五A级景区。,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
Intoxicat9,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,这个季节的都江堰更适合观赏，首先不是处于丰水期，水流不急而且清澈，如果是雨季来只能看到黄色的河水。此时的都江堰气温正好，视野开阔，适合游玩,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,一个下午的时间看了都江堰的各个景点超壮观的景象、特意等到晚上看了蓝眼泪，还坐电梯省了爬山的力气，很人性，特别好，这次的都江堰之行很完美,来自订单,IP属地:辽宁,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,历史、山色、水景，背后是两三千年的智慧与经验，给我们留下这么一个值得游览的去处。时间半天就足够，对于带孩子的家庭一整天的安排比较宽松，就会有闲情逸致去逛街，寻找美食。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M33****2915,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,去了很多次了,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味4,性价比4,2024-12-31 发布点评,如图所示，古老的东西还是挺多的,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,工程界奇迹，值得一去,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-31 发布点评,环境优美 庭院风景不错 下午茶也十分nice～,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
???????????????????? the boy journey diary,5分,超棒,,,,2024-12-31 发布点评,"在传统和美好的时刻如此美丽。如果你来,你必须在位置吃传统食物。这个地方可以坐火车30分钟",来自Trip.com,IP属地:未知,,,都江堰好评
D55****93,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,又能玩儿，又能爬山，又能学知识，亲子之行的好地方。,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,都江堰还是很值得一看的，为千年前的伟大水利工程叹服。景色也很不错。在山上可以看到都江堰全貌,来自订单,IP属地:山东,黄金贵宾,,都江堰好评
koinei123,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,焦导详细介绍了都江堰水利工程并科普了很多四川特色风土人情，讲得特别好,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
_WeCh****378920,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,还是挺不错的,来自订单,IP属地:四川,,,都江堰好评
M57****2021,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,李老师讲解非常专业，推荐!,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
138****4558,5分,超棒,景色5,趣味5,性价比5,2024-12-30 发布点评,景点标识明白，路线清楚。景区干净。从成都市中心乘坐快铁到仰天公园，之后可以步行到景区。进入景区之后，可以选择做景区内的游览小车或者步行游览。都江堰工程亲眼看到还是非常震撼的，推荐。,来自订单,IP属地:北京,钻石贵宾,,都江堰好评
_NV***36,5分,超棒,,,,2024-12-30 发布点评,"慢慢走着治愈很好在利杜公园站下车,在高德地图上拍“南桥”的话,有售票处。提前预约的人只要出示护照就可以入场。从南桥左侧进入,走到尽头,过右边的桥往下走,就可以到南桥了。",来自Trip.com,IP属地:未知,,,都江堰好评
M64****2839,5分,超棒,景色5,趣味5,性价比4,2024-12-29 发布点评,风景很美，环境很干净,来自订单,IP属地:新西兰,钻石贵宾,,都江堰好评
M17****580,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,来都江堰真是不虚此行，书本中的内容照进现实，古人的智慧令人赞叹，对自然的改造惠及后人,来自订单,IP属地:河北,铂金贵宾,,都江堰好评
M24****357,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,每次出去旅行，预定门票，首选携程，订票方便，验票也很方便，推荐大家使用携程哦,来自订单,IP属地:辽宁,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,值得，但是要先了解历史背景，看起来才会觉得震撼，景区讲解太贵了，也就那么一会会就讲完了。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
爱吃番茄的zyq,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,伟大的水利工程,来自订单,IP属地:吉林,铂金贵宾,,都江堰好评
_WeCh****800719,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,很好，导游阿昕很幽默风趣，服务到位，负责细心，讲解专业，绝对值得推荐，团餐也不敷衍，非常好，全程安排都很好，不累，自费项目也是合理的,来自订单,IP属地:北京,黄金贵宾,,都江堰好评
sy****q,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,讲解很细致，服务到位,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M45****219,5分,超棒,景色5,趣味5,性价比5,2024-12-29 发布点评,很不错的一趟旅程,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
_CFT****28582,5分,超棒,景色5,趣味5,性价比5,2024-12-28 发布点评,还行吧水很好看,来自订单,IP属地:四川,,,都江堰好评
小添添添添,5分,超棒,景色5,趣味5,性价比5,2024-12-28 发布点评,非常好，值得一来，孩子很喜欢，好好学习历史，让人记忆深刻，非常推荐大家来，现在是淡季，人也不多，景色也很好看，大家溜达溜达，慢节奏,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,,,,2024-12-28 发布点评,"风景很棒,出入方便-无论是打车、公交、高铁(从HSR出口步行到都江还是15-minute)。更多描述地方历史的招牌可以更好。",来自Trip.com,IP属地:未知,,,都江堰好评
trinitylll,5分,超棒,景色5,趣味5,性价比5,2024-12-28 发布点评,古人智慧值得学习，历经岁月,来自订单,IP属地:四川,,,都江堰好评
Koffee Kintoyo,4分,满意,,,,2024-12-28 发布点评,"我们非常喜欢这个地方。易于导航。到达入口后,有许多当地导游提供导游,但用普通话。很高兴购买电车票,可以去终点和回来。购买往返更好。",来自Trip.com,IP属地:未知,,,都江堰好评
奥克兰吴萌,5分,超棒,景色5,趣味5,性价比5,2024-12-28 发布点评,很好玩的地方,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
亚拉巴马州王先森,5分,超棒,景色5,趣味5,性价比5,2024-12-27 发布点评,不错不错不错,来自订单,IP属地:湖北,黄金贵宾,,都江堰好评
略略略哈哈哈1,5分,超棒,景色5,趣味5,性价比5,2024-12-27 发布点评,非常好玩我们还请了一个帅哥讲解员！,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
Chrishhh,5分,超棒,景色5,趣味5,性价比5,2024-12-27 发布点评,景色不错，可惜这次时间有限，没能都玩,来自订单,IP属地:重庆,钻石贵宾,,都江堰好评
_WeCh****98172,5分,超棒,景色5,趣味5,性价比5,2024-12-27 发布点评,"除了餐是差的，其他没话说。建议游客下次导游问要不要退餐的时候把它退了。
导游吴鲁欣给10086个赞??知识储备很棒，整个流程下来一直在讲解 ！非常的生动",来自订单,IP属地:四川,铂金贵宾,,都江堰好评
Jasmine的可爱,5分,超棒,景色5,趣味5,性价比5,2024-12-27 发布点评,工作人员认真负责讲解,来自订单,IP属地:四川,黑钻贵宾,,都江堰好评
蜻蜓飛舞,5分,超棒,,,,2024-12-27 发布点评,"成都一周自由行
第二天12/17周二
都江堰
从青城山下山后就立马前往都江堰，发现都江堰整个都是古镇??超级好拍啦！
然后买了一个冰淇淋杯子是熊猫的竹筒还有可爱的熊猫??，虽然这个冰淇淋要价台币200多有点贵，但我想把这个竹筒带回家留纪念，就买了吃??，在天气5度的气温也要吃冰??，就为了那个熊猫竹筒杯??！
都江堰景区整个占地超广，真个园区都是古镇，到了晚上还有著名的蓝眼泪可以看喔！
其实就是都江堰的水库由蓝光打灯就像蓝眼泪一样??
都江堰是古代战国时期建筑一个大型的水利工程，简单来说就像台湾的石门水库一样，但是这边比石门水库还要大还要美??，历史也更悠久！也是一个名胜古迹，来成都必玩的景点，也是旅游业者必会安排的行程之一喔！

#旅行 #旅行好きな人と繋がりたい #旅行好き #旅游 #旅游 #旅游景点 #旅游摄影 #旅游达人 #网美 #网美景点 #网美集散地 #风景 #网美店 #景观餐厅 #网美餐厅 #台湾 #台湾旅游 #好想去喔 #旅游云 #打卡景点 #波波打卡 @ettodaytravel @wantogo @trip_packer @travelyam @keke_trave",来自Trip.com,IP属地:未知,,,都江堰好评
冰激林1981,5分,超棒,景色5,趣味5,性价比5,2024-12-27 发布点评,都江堰确实是来成都第一站打卡之地，非常不错的体验,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
Forever Grateful,5分,超棒,,,,2024-12-26 发布点评,"很有意思的了解古代灌溉系统,地方维护得很好,风景很好,我们坐地铁和城际火车在那里,每人只需要15元。参观后,我们尝试了直接旅游巴士回来,每人35,但不是真的直接,在收费公路前沿途接人。",来自Trip.com,IP属地:未知,,,都江堰好评
Light36,5分,超棒,景色5,趣味5,性价比5,2024-12-26 发布点评,体验很不错，类似于自然景观的水利工程,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
梧桐听风,4分,满意,景色4,趣味4,性价比4,2024-12-26 发布点评,国庆假期一头扎进都江堰的人堆里，都江堰大名鼎鼎，如此神奇的工程值得人手一台30块的电子讲解，离堆公园正门进跟着指引从西关小路出，上一秒离堆鱼嘴飞沙堰还在审问你的脑子，下一秒到玉垒山上就随他去。,来自订单,IP属地:浙江,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-26 发布点评,非常不错，河水碧绿。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
小小白白1,5分,超棒,景色5,趣味5,性价比5,2024-12-26 发布点评,风景很好呀，出来走走很不错??！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M23****9575,5分,超棒,景色5,趣味5,性价比5,2024-12-26 发布点评,全程感觉不错,来自订单,IP属地:湖北,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-26 发布点评,很值得去看看,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
HK travel bunny,5分,超棒,,,,2024-12-25 发布点评,"都江堰是四川省成都市的一处著名历史遗址，建于公元前256年，是世界上最古老的无坝引水工程。它由李冰及其儿子设计，为解决岷江的洪水问题，并有效灌溉周边农田。
都江堰不仅是一个工程奇迹，还是中国古代水利智能的象征。这里风光优美，山水相映。2010年，都江堰还被列为世界文化遗产，成为研究古代水利工程的重要基地！
景区游客每天极多，建议大家一早便去，避免午后人群！",来自Trip.com,IP属地:未知,,,都江堰好评
_TI***64,5分,超棒,,,,2024-12-25 发布点评,很好的旅游景点,来自Trip.com,IP属地:未知,,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-25 发布点评,环境非常好,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-25 发布点评,非常好值得去,来自订单,IP属地:陕西,黄金贵宾,,都江堰好评
_TX***0p,5分,超棒,,,,2024-12-25 发布点评,拜水，问道，必来。,来自Trip.com,IP属地:未知,,,都江堰好评
M53****4511,5分,超棒,景色5,趣味5,性价比5,2024-12-25 发布点评,陈陈讲解的很到位，好评,来自订单,IP属地:墨西哥,黄金贵宾,,都江堰好评
老正子,4分,满意,景色3,趣味4,性价比4,2024-12-25 发布点评,景色很好，喜欢二王庙。蓝眼泪说实话没有照片里好看。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
轻盈的心跳,5分,超棒,景色5,趣味5,性价比5,2024-12-24 发布点评,上午游览青城前山，下午游玩都江堰，环境没得说，强烈推荐！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
超级ctt,4分,满意,,,,2024-12-24 发布点评,这是水利工程的智慧结晶，拥有很悠久的历史，是我国水利工程的代表。,,IP属地:广东,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-24 发布点评,第2次去都江堰，坦白说，每次去都让我震撼古人的智慧。这个水利工程历经千年。还能够继续发挥治水的作用，确实是非常让人惊叹。以前老是出国去旅行，但现在发现，能把中国的大好河山看完，其实已然很了不起。,来自订单,IP属地:广东,,,都江堰好评
M26****8858,5分,超棒,景色5,趣味5,性价比5,2024-12-24 发布点评,挺值得去的 了解历史,来自订单,IP属地:广东,黄金贵宾,,都江堰好评
M36****9219,5分,超棒,景色5,趣味5,性价比5,2024-12-24 发布点评,值得一去！,来自订单,IP属地:四川,黑钻贵宾,,都江堰好评
 ZJ,5分,超棒,景色5,趣味5,性价比5,2024-12-24 发布点评,这是第二次来都江堰，依然是在冬季季节，依然这么美。,来自订单,IP属地:广西,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-23 发布点评,景色宜人，雨中漫步，宛如仙境,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-23 发布点评,一天两个景点太累了，有条件的一天一个吧,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M35****585,5分,超棒,景色5,趣味5,性价比5,2024-12-23 发布点评,讲解小晔特别好！整个景区规划的路线很好，走下来也不算累??就是今天雾太大了,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
_M13****8519,5分,超棒,景色5,趣味5,性价比5,2024-12-23 发布点评,道法自然的典范，千秋功业,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
柿子炒鸡蛋！,5分,超棒,,,,2024-12-22 发布点评,"都江堰景区真是一个让人流连忘返的地方，这里不仅有着悠久的历史，还有令人惊叹的古代水利工程。整个景区由都江堰渠首工程和青城山两部分组成，两者相辅相成，形成了自然与人文的完美结合。

都江堰渠首工程是全球迄今为止年代最久远、唯一留存且仍在使用的无坝引水水利工程。它巧妙地利用了自然地势，通过鱼嘴分水堤、飞沙堰溢洪道和宝瓶口进水口三大部分，成功地将汹涌的岷江水分流引入成都平原，造福了千年的百姓。站在鱼嘴上，看着江水奔流不息，你不禁会感叹古人的智慧和创造力。

而青城山则是道教的发源地之一，素有“青城天下幽”之美誉。这里的群峰环绕起伏，林木葱茏幽翠，处处透着一份清新与静谧。无论是蜿蜒的石板小路，还是古朴的道观庭院，都能让你感受到道教文化的深厚底蕴。特别是那高耸的古楠木和浓密的竹林，更为青城山增添了几分仙气。

总的来说，都江堰景区不仅是历史的见证，更是自然与人文完美融合的典范。无论你是对历史感兴趣，还是喜欢自然风光，这里都将是你不容错过的旅游胜地。",,IP属地:湖南,黄金贵宾,,都江堰好评
M49****9627,5分,超棒,景色5,趣味5,性价比5,2024-12-22 发布点评,有历史有故事，景色宜人，值得一去,来自订单,IP属地:湖南,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-22 发布点评,"景区面积较大，很漂亮，带老人孩子游玩无压力，一路走走停停,大半天时间也够了。有电瓶车可以乘坐，整体游览舒适度可以，视觉效果也很震撼！",来自订单,IP属地:北京,铂金贵宾,,都江堰好评
困困其实不太困,5分,超棒,景色5,趣味5,性价比5,2024-12-22 发布点评,使用携程很多年了，忠实粉丝，一如既往的支持，预定很方便，出行使用也很方便，推荐大家都用携程平台预定，价格也比较透明和公道，推荐大家使用。,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-22 发布点评,必须请导游，,来自订单,IP属地:天津,铂金贵宾,,都江堰好评
fladz,5分,超棒,景色5,趣味5,性价比5,2024-12-22 发布点评,讲解特别好,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
_ucwe****401767,5分,超棒,景色5,趣味5,性价比5,2024-12-21 发布点评,环境优美，水利工程宏大，防洪泄洪，造福人民！,来自订单,IP属地:甘肃,,,都江堰好评
孟夏羽,5分,超棒,景色5,趣味5,性价比5,2024-12-21 发布点评,非常的赞美和健康,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
20191067,5分,超棒,景色5,趣味5,性价比5,2024-12-20 发布点评,有景色的时候去更美。提前预约讲解。,来自订单,IP属地:河北,黄金贵宾,,都江堰好评
梦想......,5分,超棒,景色5,趣味5,性价比5,2024-12-20 发布点评,非常好，虽然是12月冬天，但是是淡季，人也不多不拥挤。景色也不错，我是从市区包车自己开车去的。比较方便不用倒车,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M37****0194,5分,超棒,景色5,趣味5,性价比5,2024-12-19 发布点评,"探索古堰的魅力，感受都江堰的千年传奇！
都江堰，这座举世闻名的水利工程，不仅是中国古代智慧的结晶，更是自然与人文的完美结合。这里既有古老的水利传奇，又有秀美的自然风光。如果你对历史文化感兴趣，或者想要寻找一处宁静之地，都江堰绝对是你不容错过的目的地。
住宿推荐
都江堰的美食以川菜为主，麻、辣、鲜、香，让人回味无穷。推荐尝试一下当地的麻辣火锅、口水鸡、夫妻肺片等特色菜肴。此外，都江堰的灌溉工程也带来了丰富的水产资源，鱼类美食也是不容错过的。
景点推荐",来自订单,IP属地:湖北,黄金贵宾,,都江堰好评
