user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,content_wrap,from,iplocation,,,attraction_name
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,门口买的官方讲解，小姐姐很温柔，中规中矩,来自订单,IP属地:四川,,,杜甫草堂好评
M29****6136,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,可以一游，不错,来自订单,IP属地:四川,,,杜甫草堂好评
159****5497,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,"很好的体验, 导游特别捧",来自订单,IP属地:四川,,,杜甫草堂好评
豌豆小射手,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,去杜甫草堂必找讲解 不然就看了个热闹 春节去的人非常多 有个讲解游览起来也有个方向 不然就是去看人了 什么也没有了解 杜甫草堂环境非常好 空气清新,来自订单,IP属地:北京,,,杜甫草堂好评
shellachen,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,"成都的必逛景点杜甫草堂：

茅屋故居：这是杜甫曾经居住的地方还原，虽简易却满是生活气息，踏入其中，仿佛能看到诗圣在此挥毫，吟诵着&quot;八月秋高风怒号，卷我屋上三重茅&quot;,真切触摸那段历史。

诗史堂：堂内正中矗立着杜甫铜像，周围陈列着许多杜甫诗作的书法作品，笔锋刚劲、诗意流淌，静静欣赏，古韵扑面而来，感受诗词与书法碰撞的魅力。

浣花溪：沿着溪边漫步，水色清冽，花草摇曳，杜甫曾在此留下诸多佳作，如今溪边景色依旧，说不定走着走着灵感就来了，也能赋诗一首呢。

在门口几家人凑一起请了个导游讲解，小侄子一直认认真真的听，很值得。

地址：杜甫草堂位于四川省成都市青羊区青华路37号，市内坐公交或者地铁都能直达 交通便捷，跟着导航走不迷路

开放时间：09:00-18:00检票，建议预留至少3-4个小时沉浸式游玩，慢慢品味诗韵。

门票：全价票 50元，学生、老人等可享半价优惠，线上购票超方便，刷码入园即可",来自订单,IP属地:广东,,,杜甫草堂好评
M33****4433,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,适合带着孩子去了解，值得推荐,来自订单,IP属地:陕西,,,杜甫草堂好评
匿名用户,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,好好好好好,来自订单,IP属地:北京,,,杜甫草堂好评
M33****4222,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子感受一下，让他对杜甫有更直接的了解。虽然冬天，草堂的景色依然很美，照相也挺出片的。文创店的礼物也是美的让孩子挪不动脚，总之，整体体验感很好！,来自订单,IP属地:吉林,,,杜甫草堂好评
紫色薰衣草65919320,,5分,超棒,景色5,趣味5,性价比5,值得一去，领略一下闲人旧居。,来自订单,IP属地:广西,,,杜甫草堂好评
M80****5778,,5分,超棒,景色5,趣味5,性价比5,我们有导游，所以学到了一些知识。值得一去。,来自订单,IP属地:重庆,,,杜甫草堂好评
匿名用户,黄金贵宾,4分,满意,景色4,趣味3,性价比3,游学值得推荐！,来自订单,IP属地:四川,,,杜甫草堂好评
M12****458,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,不错！文化感知较强！,来自订单,IP属地:四川,,,杜甫草堂好评
_CFT01****3136129,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,讲解很详细，为孩子了解中唐历史打开了一扇窗。,来自订单,IP属地:江苏,,,杜甫草堂好评
匿名用户,黑钻贵宾,5分,超棒,景色5,趣味5,性价比5,身临其境感受杜甫的生活环境，也看到了古今名人对杜甫的评价，很有意义,来自订单,IP属地:海南,,,杜甫草堂好评
月涵名哲,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境清幽。,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,历史文化之旅，官方的讲解数量有点少,来自订单,IP属地:北京,,,杜甫草堂好评
M32****6564,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,不错哦，好玩,来自订单,IP属地:广西,,,杜甫草堂好评
134****8891,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂非常值得一去，可以逛一天，?? 文化游览文创做得都很不错，园内还有古镜展览等，还有文化表演广场市集，文化和商旅融合度比较高的一个景点。,来自订单,IP属地:上海,,,杜甫草堂好评
海洋之心83,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂的讲解很好，娃听得很认真，我们收获也很大。,来自订单,IP属地:江苏,,,杜甫草堂好评
_JWX1****8210,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子出行，跟着讲解团有导演讲解，孩子还是跟着很认真的听，不再是跟着大人走马观花地看看了。,来自订单,IP属地:江苏,,,杜甫草堂好评
M30****298,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,维护修缮的还不错,来自订单,IP属地:四川,,,杜甫草堂好评
纳柯亚陆云,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,圣人气息，了解了背景和生平。,来自订单,IP属地:四川,,,杜甫草堂好评
139****2087,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,成都杜甫草堂闻名天下，环境优雅，幽静。文化氛围浓厚，围绕杜甫布置了许多关于这位伟大诗人的生平事迹、大家耳熟能详的著名诗作等，非常值得带孩子来了解历史和文化，瞻仰我们伟大的诗圣：杜甫。,来自订单,IP属地:上海,,,杜甫草堂好评
shiannn,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,好玩！玩的开心！,来自订单,IP属地:四川,,,杜甫草堂好评
M17****963,,5分,超棒,景色5,趣味5,性价比5,讲解超棒，太值得了！感谢老师,来自订单,IP属地:四川,,,杜甫草堂好评
昕儿爱晴,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,风景优美，交通方便,来自订单,IP属地:四川,,,杜甫草堂好评
203****300,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很涨知识，环境很好,来自订单,IP属地:山东,,,杜甫草堂好评
shuwally,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常有教育意义的地方,来自订单,IP属地:湖北,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,好好好好好,来自订单,IP属地:四川,,,杜甫草堂好评
186****9913,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,这个讲解真的是特别详细，而且有趣，能听进去，时间上也把握的好,来自订单,IP属地:四川,,,杜甫草堂好评
D33****701,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,哇喔，带娃娃来感受诗圣杜甫生活过的地方,来自订单,IP属地:四川,,,杜甫草堂好评
弓长三的旅行,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,导游讲解得特别细致，通过一个多小时的学习，我们了解了杜甫悲情而伟大的一生，孩子们学到了很多有关杜甫的知识，是一节现实版的语文课，五星好评！,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,还可以吧，去看看也行,来自订单,IP属地:北京,,,杜甫草堂好评
M38****9182,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,环境清幽雅致，值得一游,来自订单,IP属地:四川,,,杜甫草堂好评
四海,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,文化之旅，对话诗圣，无比崇敬！,来自订单,IP属地:福建,,,杜甫草堂好评
蔓妮子,,5分,超棒,景色5,趣味5,性价比5,还可以，讲解也很好,来自订单,IP属地:贵州,,,杜甫草堂好评
M44****2620,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常满意！,来自订单,IP属地:天津,,,杜甫草堂好评
M24****717,,5分,超棒,景色5,趣味5,性价比5,景色很好，就是人多,来自订单,IP属地:北京,,,杜甫草堂好评
小儿0503,,5分,超棒,景色5,趣味5,性价比5,环境优雅舒适宜人，适合带小孩参观,来自订单,IP属地:四川,,,杜甫草堂好评
M37****941,铂金贵宾,5分,超棒,景色4,趣味5,性价比4,。。。。就这样,来自订单,IP属地:浙江,,,杜甫草堂好评
匿名用户,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,负责讲解的罗老师博学耐心，看到孩子们兴致勃勃，即使超时也带着游完了全程。孩子们在游中学，且学有所获。,来自订单,IP属地:浙江,,,杜甫草堂好评
效看天下,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,值得推荐！！,来自订单,IP属地:上海,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,"简单  方便  快捷购票
导游讲解到位  了解杜甫生平  西岭窗寒千秋雪",来自订单,IP属地:四川,,,杜甫草堂好评
M45****7785,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,景点很不错,来自订单,IP属地:陕西,,,杜甫草堂好评
linxiaolin,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很值得一去，位置好找。杜甫草堂适合带孩子去游览，不光历史文化底蕴深后，景色也很美，简直就是城市的后花园。而且很大。,来自订单,IP属地:辽宁,,,杜甫草堂好评
hg****0,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常棒，孩子大人都涨知识啦，两个宝贝很喜欢，趣味性很强????????????,来自订单,IP属地:四川,,,杜甫草堂好评
老卢王,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,累死爸爸了,来自订单,IP属地:四川,,,杜甫草堂好评
320****706,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,挺好的地方,来自订单,IP属地:陕西,,,杜甫草堂好评
匿名用户,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,历史人物孩子可以多了解历史,来自订单,IP属地:四川,,,杜甫草堂好评
M32****7300,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,古香古色，诗意满满,来自订单,IP属地:广东,,,杜甫草堂好评
M23****5677,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,环境好，文化底蕴深厚，值得细细品味,来自订单,IP属地:陕西,,,杜甫草堂好评
M38****5106,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,第二次去了，这次请了讲解，特别有意义,来自订单,IP属地:湖北,,,杜甫草堂好评
晚秋天一霎微雨洒庭轩,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,踏入杜甫草堂，仿若穿越千年时光，与诗圣来了一场跨越时空的对话。草堂静谧雅致，青瓦古木间，仿佛还留存着杜甫的生活痕迹。而那腊梅，更是为这方天地添了几分诗意。梅香悠悠，与草堂的诗意氛围完美交融，甜润芬芳萦绕其间，沉醉不知归处??,来自订单,IP属地:北京,,,杜甫草堂好评
_WeCh****861449,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很好还会再去的，体验感很棒,来自订单,IP属地:天津,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,讲得很好！,来自订单,IP属地:江西,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,了解了杜甫很多东西,来自订单,IP属地:广东,,,杜甫草堂好评
山泉居士JJ,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,名不虚传，漂亮非常漂亮,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,十一假期人太多多多多多多了，挤不进去,来自订单,IP属地:山东,,,杜甫草堂好评
D22****54,黄金贵宾,4分,满意,景色4,趣味4,性价比4,值得一游，特别适合喜欢历史的人,来自订单,IP属地:广东,,,杜甫草堂好评
_WeCh****262712,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,值得好好逛逛！,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味4,性价比5,比较小众，里面绿化很好，景色不错,来自订单,IP属地:重庆,,,杜甫草堂好评
M27****8348,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很好很好很好很好,来自订单,IP属地:北京,,,杜甫草堂好评
M35****1873,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,导游讲的很好 谢谢,来自订单,IP属地:四川,,,杜甫草堂好评
320****740,钻石贵宾,4分,满意,景色5,趣味4,性价比4,我们叫了导游讲解，就是没选对人，这个导游讲的一点不生动，因为我之前去过一次，导游讲的很好，所以导游也要看运气。推荐男导游,来自订单,IP属地:浙江,,,杜甫草堂好评
_WeCh****389431,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,一言难尽，外地人花五十买个吃亏，买个上当，我的评价是不如成都的人民公园，还能相亲.??????,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,第二次去杜甫草堂了，每次的感觉都不太一样，这次冬天是下午去的，人没有那么多，没有吵杂的人群声，感受文人生活过的地方，内心平静。,来自订单,IP属地:四川,,,杜甫草堂好评
scb1102,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,"- 见证历史变迁：杜甫草堂始建于公元759年，是诗圣杜甫在成都的故居，见证了唐朝由盛转衰的历史变迁，也见证了中国历史上多个朝代的更迭和文化的传承与发展。
- 丰富文化内涵：杜甫在此创作了众多千古名篇，如《茅屋为秋风所破歌》《春夜喜雨》等，这些诗歌反映了当时的社会现实和人民的疾苦，具有深刻的思想内涵和艺术价值，是中国古代文学宝库中的瑰宝。
 
建筑园林艺术精湛
 
- 古典建筑之美：草堂的建筑风格古朴典雅，具有典型的明清时期川西民居特色。中轴线上的照壁、正门、大廨、诗史堂、柴门、工部祠等建筑，庄严肃穆，两旁配以对称的回廊与其他附属建筑，布局严谨，错落有致。
- 园林景观独特：杜甫草堂是一座“混合式”中国古典园林，园内流水萦回，小桥勾连，竹树掩映，四季景色各异，营造出了幽深静谧、秀丽清朗的氛围，人文景观与自然风光和谐共存，给人以美的享受。",来自订单,IP属地:山西,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,成都必去景点之一,来自订单,IP属地:新加坡,,,杜甫草堂好评
ganpei77,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常好，人文自然景观都具备,来自订单,IP属地:江苏,,,杜甫草堂好评
沙漠之狐rml,,5分,超棒,景色5,趣味5,性价比5,院子很大，有很多拍照点，讲解也不错,来自订单,IP属地:四川,,,杜甫草堂好评
M17****083,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,研学老师认真负责  孩子很有收获,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,好。。。。。,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,很好很好很好,来自订单,IP属地:四川,,,杜甫草堂好评
racyny,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,不错，可以逛逛。,来自订单,IP属地:广东,,,杜甫草堂好评
linxiaolin,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,一大早就到了，冒着雨，带孩子来到杜甫草堂。位置特别好找，雨后的杜甫草堂，景色更是美的绝伦。它的景色盖过了它的历史文化，简直就是城市的后花园。有时间的小伙伴，一定要到杜甫草堂游览。,来自订单,IP属地:辽宁,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得去,来自订单,IP属地:山西,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,景区很美有历史文化底蕴值得细涵,来自订单,IP属地:广东,,,杜甫草堂好评
M77****7840,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,景观优美，服务友好,来自订单,IP属地:重庆,,,杜甫草堂好评
飞舞的青鸟,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很值得一游，风景不错，这个季节去，腊梅飘香！,来自订单,IP属地:安徽,,,杜甫草堂好评
M48****1878,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境优美，干净整洁，内容丰富。,来自订单,IP属地:重庆,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,讲解内容细致丰富,来自订单,IP属地:四川,,,杜甫草堂好评
M26****3687,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,"非常不错，值得逛逛！
非常不错，值得逛逛！
非常不错，值得逛逛！
非常不错，值得逛逛！
非常不错，值得逛逛！
非常不错，值得逛逛！",来自订单,IP属地:四川,,,杜甫草堂好评
桃子0429,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,草堂不大，但是对于孩子来说，诗圣杜甫的很多诗都是课本里出现过的。我们相当于跟着课本游草堂了，很有意义。,来自订单,IP属地:四川,,,杜甫草堂好评
迷路的大熊猫,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,老师讲的很好,来自订单,IP属地:四川,,,杜甫草堂好评
洛阳八仙,黄金贵宾,5分,超棒,景色5,趣味4,性价比4,环境清幽，人文景观相当不错。,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,体验非常好,来自订单,IP属地:四川,,,杜甫草堂好评
M15****908,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂很大，需要找个讲解，要不就是瞎逛,来自订单,IP属地:北京,,,杜甫草堂好评
M47****9854,,5分,超棒,景色5,趣味5,性价比5,环境优美，感触深刻,来自订单,IP属地:北京,,,杜甫草堂好评
雪峡,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,文化大餐，要来一次,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,4分,满意,景色4,趣味4,性价比4,喜欢杜甫草堂的可以去。带孩子去了解，深刻认识一下杜甫，感觉还行。建议配个讲解员更好。,来自订单,IP属地:河北,,,杜甫草堂好评
小丑面具44,,5分,超棒,景色5,趣味5,性价比5,挺不错的。,来自订单,IP属地:广东,,,杜甫草堂好评
KYU杰,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,来成都除了博物馆，这里也是非常值得去的地方，能看到很多课本上的人物介绍，特别是杜甫和李白，带上小孩能逛几个小时。一边参观一边认识杜甫让这趟旅行乐趣无穷。,来自订单,IP属地:广东,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,这里能让我们了解著名诗人杜甫的生平，我觉得这里非常值得去，建议大家也去看看哦。,来自订单,IP属地:四川,,,杜甫草堂好评
M77****1473,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,餐厅环境很安静，菜品也是一如即往的精致，分量也很足，好评！,来自订单,IP属地:福建,,,杜甫草堂好评
KKSKD,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,挺好的，比较推荐。,来自订单,IP属地:四川,,,杜甫草堂好评
M85****0988,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,不错，值得观看，下回还会再看看,来自订单,IP属地:新疆,,,杜甫草堂好评
AlexZ27,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,成都必去景点，打卡胜地～,来自订单,IP属地:四川,,,杜甫草堂好评
一个努力的路灯塔呀,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,黄四娘家花满溪，杜甫草堂环境优美，主打一个“雅”字。“大雅堂”、“柴门”，设计有巧思，漫步其中，身心宁静。杜甫在这里写下200多首诗，黄庭坚推崇杜甫，将他的诗歌发扬光大，穿越千年而来，至今仍在传唱，就像朱德所写“草堂留后世，诗圣著千秋”。,来自订单,IP属地:北京,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,景色优美，内涵丰富，非常值得一游,来自订单,IP属地:陕西,,,杜甫草堂好评
Conti-刘ZP,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常好！景色怡人，与楼阁浑然天成，加入了一些唐代遗址和文物，让大家更加了解历史，希望可以提供一些放置鲜花和信件的地方，表达对杜子美先生的敬意！,来自订单,IP属地:四川,,,杜甫草堂好评
M82****9950,,4分,满意,景色5,趣味4,性价比4,环境优美，夏天来还有荷花看，交通也挺方便的，但是单纯想看看景也没必要去，主要是感受历史文化，可以报个团或租自助讲解器，还是挺不错的,来自订单,IP属地:四川,,,杜甫草堂好评
M16****363,铂金贵宾,5分,超棒,景色5,趣味3,性价比1,里面很大，门口就有很多讲解，很方便，我们找了一个100元3人，价格还可以，1小时左右，打卡盖章都有了，挺好的。可能孩子还没放假人不多，天气也不冷，逛起来很舒服。,来自订单,IP属地:北京,,,杜甫草堂好评
M82****2911,铂金贵宾,4分,满意,景色4,趣味3,性价比2,好無聊，不推薦。,来自订单,IP属地:青海,,,杜甫草堂好评
staringliu,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,笫一次来感同身受,来自订单,IP属地:广东,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得去，犹如人间天堂,来自订单,IP属地:河南,,,杜甫草堂好评
M49****9450,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,好 景色非常美丽,来自订单,IP属地:辽宁,,,杜甫草堂好评
118****112,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,有幸遇到丁导给讲解，过程引经据典、古诗随口拈来，专业功底扎实，一个半小时下来受益匪浅，物超所值！90分钟讲解没有停歇，辛苦！感谢??,来自订单,IP属地:四川,,,杜甫草堂好评
我爱大彤,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,买票很方便，里面环境不错，都是绿色植被。,来自订单,IP属地:北京,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子可以逛逛,来自订单,IP属地:广东,,,杜甫草堂好评
138****4660,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,讲解的很详细，受益匪浅,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,嘿朋友们！今天我去探了个宝地——杜甫草堂??。本以为只是个古老的文人圣地，没想到竟然是个隐藏版游乐场！?? 那儿的竹林迷宫让我像探险家一样迷失方向，还有那座古色古香的桥，仿佛一秒穿越到古代。??? 每一步都充满了惊喜和乐趣，真是让人流连忘返！你们有没有什么隐藏的乐趣地推荐呢？留言告诉我吧！??,来自订单,IP属地:安徽,,,杜甫草堂好评
印象西南,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,成都杜甫草堂，作为中国唐代大诗人杜甫流寓成都时的故居，是一处充满历史韵味与文化底蕴的圣地。这里不仅完整保留了明清时期的建筑风貌，更通过丰富的展览和活动，生动展现了杜甫的生平事迹与诗歌创作成就。漫步其间，仿佛能穿越时空，感受到杜甫当年生活的艰辛与创作的激情。同时，草堂内的园林景观与诗意氛围相得益彰，让人在欣赏美景的同时，也能深刻体会到杜甫诗歌中的深邃意境与人文情怀。无论是对于文学爱好者还是普通游客来说，成都杜甫草堂都是一处不可多得的文化瑰宝，值得一游再游。,,IP属地:四川,,,杜甫草堂好评
139****4571,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,一定要请讲解，了解杜甫的一生,来自订单,IP属地:辽宁,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,非官方反反复复,来自订单,IP属地:陕西,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得，带着孩子的，建议找导游讲解一下，会了解的更全面，不虚此行，院里的腊梅开了，特别香，总体感受极好，西门是正门，打车的时候建议到西门从正门进，旁边还有浣花溪公园可以走走。,来自订单,IP属地:北京,,,杜甫草堂好评
lu****97,钻石贵宾,4分,满意,景色5,趣味3,性价比3,园区很美，建议增加互动环节,来自订单,IP属地:广西,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,好好好好好,来自订单,IP属地:广东,,,杜甫草堂好评
M51****3746,黄金贵宾,5分,超棒,景色4,趣味4,性价比4,很好，不错的景点,来自订单,IP属地:广东,,,杜甫草堂好评
M30****8616,铂金贵宾,4分,满意,景色5,趣味4,性价比4,讲解小姐姐讲的很清楚，很负责,来自订单,IP属地:河北,,,杜甫草堂好评
縩韠,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,景点体验很好,来自订单,IP属地:上海,,,杜甫草堂好评
老刘一直在路上,,5分,超棒,景色5,趣味5,性价比5,"杜甫草堂是一处人文景点，不做功课很难领会其中的精髓。
	
??杜甫生平
青年游学：放荡齐赵间，裘马颇轻狂
长安求官：朱门酒肉臭，路有冻死骨
安史之乱：国破山河在，城春草木深
流寓秦州：露从今夜白，月是故乡明
成都安居：两个黄鹂鸣翠柳，一行白鹭上青天
滞留夔州：无边落木萧萧下，不尽长江滚滚来
洞庭飘零：飘飘何所似，天地一沙鸥
	
??杜甫草堂介绍
公元759年，48岁的杜甫来到成都，在浣花溪畔建起一座茅屋，“万里桥西一草堂，百花潭水即沧浪”，即后世所称的杜甫草堂。杜甫前后在成都生活了大约4年时间，他离开后，草堂毁弃。唐末五代时，诗人韦庄寻得草堂旧址，重建了杜甫草堂。此后几经损毁，今天的草堂是在清朝的基础上修整的。
	
??杜甫草堂的主要建筑
1??大廨：即古代官员的办公室。杜甫44岁才得到一个右卫率府兵曹参军的小官。安史之乱爆发后，他历经艰辛到凤翔，被唐肃宗封为左拾遗，后被天子疏远。他一生做过的最大官职，是在成都期间由严武举荐的检校工部员外郎，从六品。因此，杜甫生前不可能拥有这样一间大廨。后人修建大廨，完全是出于对杜甫的推崇。
2??杜甫老年像：跪坐于一叶孤舟上。公元770年，59岁的杜甫病逝于湖南岳阳的一条船上。正如他自己所写“亲朋无一字，老病有孤舟”。
3??诗史堂：杜甫的诗被称为诗史。他在世时，名声却不大，几部著名诗集都未选他的作品。杜甫无奈慨叹：“百年歌自苦，未见有知音。”中唐以后，社会环境的变化引起了文学风气的变革，元白首推杜诗，继之韩愈称“李杜文章在，光焰万丈长”，将杜甫与李白并列。晚唐，杜诗备受选集青睐，得“诗史”之称，北宋得“集大成”之誉，南宋得“诗圣”之名。而后千家注杜，万古流芳。
4??柴门：“野老篱前江岸回，柴门不正逐江开。”清代重修草堂时，将诗史堂后的建筑命名为柴门。柴门匾额为著名书画家潘天寿所书。柴字上部是一个山字，中间一竖好像一只小鸟。门字的点又形似一只蝴蝶。正是“留连戏蝶时时舞，自在娇莺恰恰啼”。
5??工部祠：北宋吕大防重修杜甫草堂时，在草堂壁上绘了杜甫像，供人瞻仰，使草堂成为纪念性的祠堂。杜甫两侧的陆游、黄庭坚，都曾在蜀为官，他们继承杜甫诗学，发扬光大，自成一派。",来自订单,IP属地:四川,,,杜甫草堂好评
150****8800,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,值得推荐，很好,来自订单,IP属地:四川,,,杜甫草堂好评
M25****725,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,携程预订就是方便，边走边定了。,来自订单,IP属地:贵州,,,杜甫草堂好评
M28****338,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂很不错,来自订单,IP属地:海南,,,杜甫草堂好评
_WeCh****236218,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常喜欢特别好,来自订单,IP属地:四川,,,杜甫草堂好评
ariel423,黄金贵宾,4分,满意,景色4,趣味4,性价比4,成都鼎鼎大名的景点，人不多，里面有诗史堂，柴门，工部祠，碑亭等值得一看的地方。茅屋景区则是恢复重建了杜甫的故居，尤其还有一条花径，在茅屋旁，很美。整个景区内商业不多，有一处可以喝茶，体会一下历史的厚重和美好。,,IP属地:天津,,,杜甫草堂好评
M44****0212,黄金贵宾,4分,满意,景色5,趣味4,性价比3,景色是真的美 但是其他也没什么了,来自订单,IP属地:四川,,,杜甫草堂好评
却春山,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,特别特别好特别特别好特别特别好,来自订单,IP属地:陕西,,,杜甫草堂好评
M27****2771,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,古色古香的地方，体会传统文化的美丽,来自订单,IP属地:四川,,,杜甫草堂好评
M23****2011,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带着孩子来到了杜甫草堂，了解杜甫的一生，忧国忧民的杜甫，终其一生，全是坎坷，不得志。,来自订单,IP属地:四川,,,杜甫草堂好评
