"user_detail_name","text","text 2","text 3","text 4","text 5","content_wrap"
"210****987","5分","超棒","景色5","","","很方便，直接有二维码，购买以后直接扫描入内，完全没有排队什么的，超快，超方便！
台北故宫还是很值得一看的，里面真的有很多宝贝，博物馆保护的还是很不错的。
去的时候，大肥肉和大白菜都借出去了，真是尴尬，连馆内的工作人员都说，镇馆之宝借出去俩，有点太遗憾了！"
"M49****029","5分","超棒","景色5","","","故宫里面值的看、听、学的东西很多，若想了解透彻，至少4个小时。管理也很到位，第一次觉得非常人性化的管理！一票可以来回进出！出去时盖章就可以了！这个非常赞！分类工作做的非常好！没有导游时自己租个耳机就可以全部详细了解！非常用心专业！让知识普及每个人！"
"年月日yyc100","5分","超棒","景色5","","","台北故宫博物院很大，每个展馆都要仔细看过一天怎么都不够，只能走马观花了，发现有兴趣的展品多看一下就行了。士林官邸参观一下主要是了解蒋介石宋美龄曾经生活过的地方，这个地方主要是参观房间布局，主要物品已经不在了。以上两个地方在我们参观的时候游客数量不多，所以游玩环境都不错。"
"大笑豆豆","5分","超棒","景色5","","","如果想要比较好的参观体会，一早就进去，从三楼往下参观比较好，重要的经典的三楼为主，自己旅行可以租个解说器比较好。跟北京故宫相比，北京搭配宏伟的建筑更加震撼，但是台北就是以宝物为主，所以看个人体会。我本人更倾向北京，当然二者合二为一自是完美"
"鱼吞月","5分","超棒","景色5","","","真心感谢！2018年12月28日下午16:00网上预约的免费导览员，本来1个小时的讲解，讲了4个多小时，全程充满激情，认真、细致，带我们从一楼讲到3楼，从3楼讲到一楼，后来问我们累不累，她说讲的她不累，佩服！让我对她的敬业精神感动！结束时她说是因为我们听众太可爱了，谢谢你！"
"夜岚海","5分","超棒","景色5","","","士林官邸还是比较推荐的，离台北故宫也算近，一路漫步很不错，可以选择买门票进去看看，或是看一下外观
来台北故宫一定要借讲解器150新台币一台，绿色耳机可以带走，电池用完可以免费直接换，如果不接的话，只能说对外行就是走马观花，讲解很深入，很赞
总体来说这两个景点我觉得要1天，特别是台北故宫2~3h绝对不够"
"英厄姆羊祜","4分","满意","景色4","","","进入大厅先去存包处把包存掉在入口的通道处登记携程购票信息就可以进去了。如果是自由行的建议150台币购买讲解器。一共只有三层楼，没有什么团队游客的时候可以看的非常快。看得快可以两个钟头半就结束。国庆期间陆客并不是很多，多得是韩国和日本的旅游团。所以蹭不到什么讲解信息。"
"135****0693","5分","超棒","景色5","","","很有内在，陈列宝贝超级多，确实应了那句‘台北故宫看文物，北京故宫看建筑’，比北京故宫的陈列物多了不止一星半点。引导有序，服务温馨体贴，值得一天的时间。不过，就是一定要多穿衣服，最好是牛仔裤，短T和一件外搭。"
"M57****736","5分","超棒","景色5","","","买了故宫和101的联票，故宫可以直接使用，101还得去现场排队换票。小朋友故宫是免费的，101就买了儿童票，不过觉得还挺贵的。如果再优惠点就好。买的是实体票，台湾邮寄，因为买的时候不清楚情况，还写错送票时间，还好携程客服最后帮忙修改。到台湾的第一天入住酒店的时候就收到票了，所以没影响行程，出行前的忧虑都没有了。必须要赞一下台北的寄票的工作人员，寄票是手写的，还很用心用透明胶黏住写字的部分，以防收到破坏，工作人员很用心，所以感觉很贴心。一定要给5星这个工作人员"
"110****086","5分","超棒","景色5","","","使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。"
"_M13****7241","5分","超棒","景色5","","","在携程上预先买了票很方便，进去直接扫码，不用排队。东西要寄存，免费的。18岁以下不用购票，也不检查身份证，入台证，学生证，直接进去就行，太好了。先上3楼，慢慢从上面逛下来，眼花缭乱，宝贝太多了。值得来！"
"lwyla","5分","超棒","景色5","","","台北故宫是真的很漂亮，捷运剑潭站1号出口出来，换乘小18.小19等公交可以直接去到故宫博物馆，远远的就可以看见台北故宫，进去之后要走一段路才可以上到去故宫，有两个展馆，一个是主馆，展出文物，一个是2号馆，展出的是现代展览。进去之后可以储存自己的东西，在最右边有很多柜子， 存一次大概是10元台币。记得租导览机器哦，一部机器是150台币。
故宫分三层，每一层都有很多的展馆进行展览，真的，认真逛下来的话可以逛上一天不夸张！
文创在B1层购买，故宫里面也有吃东西的地方，白酱意大利面强烈推荐好吗！！
总之，台北故宫是我想再去一次游览的地方！"
"pr****aft","5分","超棒","景色5","","","南院和本部都去了。阿里山回程时顺路去了南院，当时的特展是乾隆老头的包装秀（他用来装自己收藏的文物的包装，本身也是精致的文物）。本部更不用说，不但是必去，而且是每次去台北最好都去，因为文物太多，只能轮流展出，每次都可以看到不一样的展品。"
"118****263","5分","超棒","景色5","","","值得看........................................................................................................."
"白头海妖","5分","超棒","景色5","","","周一上午去的，去之前简单看了攻略，说要尽量早一点去。我们九点钟到的，当时已经比较多游客了，到了10:00am左右，游客已经非常多了。整个故宫博物院放开展览的区域并不算太大，我去的这次一共开放三层楼，有近10个展厅，分别展示了书法，画作，玉石，青铜器，瓷器，清朝文书等等各种文物。我大概只花了三个小时的时间，所以只能走马观花，建议对文化，文玩古物，历史等有兴趣的朋友，预留一天的时间细致观摩（可以在服务处花150台币租用一个电子讲解仪器），毕竟台北故宫博物院是可以一票一日之内多次入馆的（中途如果要离馆，可以通知工作人员给你在手臂上盖一个印章，后面凭印章入馆）"
"137****7498","3分","不错","景色3","趣味3","性价比3","来这里，是听说有的藏品是北京故宫博物院没有的。借了讲解机，进入博物馆，进门处的显示屏上，打出在馆内现有的人数，这对大家都有个良好的参观环境有点作用，不至于人太多，降低安全隐患。说真的，馆内的藏品并不是很多，但每个朝代的介绍还是相当详细。
给大家一个提醒，即使是在8月份，馆内空调开的很冷，没有外套，完全坚持不到看完全部展品。"
"暖雪漫天","5分","超棒","景色5","","","直接刷了手机上的二维码进入，非常方便。带我妈妈，阿姨，姨父去的，开始我妈和阿姨还不想去，结果最后玩得很开心，觉得台北故宫博物院的展品很丰富，一路上都津津有味，不停拿手机拍照。可以带上自己的本子，里面有仿的清朝印章可以收集，没有带本子旁边也有专门的宣传图册给游客敲章带走做纪念。可惜一次只有2个章，过段时间才会换另外2个章。早上9点进入，直蹦3楼看镇馆三宝：白菜，红烧肉，大鼎。如果晚了都是各种旅游团的人，要排队围观了。士林地铁站下来，1分钟走到车站坐公交车，直达博物馆大门口。博物馆里还有邮局可以寄明信片，有个特色清朝邮筒。如果想收集一套台币做纪念，20元硬币，一定要在邮局这里兑换，其他地方都没有。"
"LEOnardo Zhang","5分","超棒","景色5","","","彩打门票后可以直接在扫QRcode进入参观。18岁以下儿童免费（据说台湾很多博物馆都如此，鼓励儿童多参观博物馆），水和背包（双肩包、单肩大包）不可以带入，门口有存包处。“玉白菜”每三个月会换一个展室，紧密拿本讲解书就知道位置了，看白菜和鼎要排队。"
"298****625","5分","超棒","景色5","","","故宫博物院真的是值得一去的地方，我们在里面足足呆了一天，先预定了人工语音导览，整整2个小时，导览员讲解了很多细节，据说除了一定要介绍的部分，不同的导览员会讲解的项目是不同的，当然现也有电子导览，如果没办法约到人工导览，借电子的也是不错的选，还没有时间限制。这次看到了著名的肉石和大白菜，还有佛像，瓷器，书画，做工和细节都是让人惊叹的。可惜的是这次没安排嘉义的行程，票价包括了台北和嘉义的两家故宫博物馆"
"M29****679","5分","超棒","景色5","","","故宫藏品很丰富，值得慢慢参观，细细感受。扫码进入很方便，没有排队。语音导览有的放矢，节省了一定时间，但感觉还是走马观花，意犹未尽。101人很多，排车队，换票排了一次队，乘电梯还排一次，不过时长也还能接受。"
"Yuhongpan","5分","超棒","景色4","","","闲时喜欢翻古字画书，发现中国古代很多名闻遐迩的作品原来其真迹并不在北京的故宫，而是在台北的故宫博物院，于是长久以来对此故宫心向往之。可是没想到那天碰到一大队旅行团，不愿花时间排长长的队看最著名的大白菜、红烧肉，只是带着小儿子在楼下的儿童学艺中心观赏与大白菜有关的动画、游戏、图片、模型，倒也受益非浅。"
"158****3231","5分","超棒","景色5","","","很方便的购票方式，出票也很快，但是一人一个二维码，用起来很麻烦的吧
很方便的购票方式，出票也很快，但是一人一个二维码，用起来很麻烦的吧
很方便的购票方式，出票也很快，但是一人一个二维码，用起来很麻烦的吧"
"蓝风筝K","5分","超棒","景色5","","","总体比较不错，唯一就是玉白菜没有见到，"
"M22****6122","5分","超棒","景色5","","","一路畅通，看到了镇馆之宝“酸菜白肉锅”"
"joub110","5分","超棒","景色5","","","中国的宝贝都在台湾了，什么时候能回归？"
"涛声-依旧","5分","超棒","景色5","","","感觉没有那么大气，服务比北京更人性化。"
"_WeCh****85182","5分","超棒","景色5","","","台北故宫非常值得去，时间安排一定要充足，因为每一样展品都是巧夺天工，叹为观止！"
"唐唐","5分","超棒","景色5","","","一直习惯在携程上买票，方便、放心，省钱"
"ZB2112251965","4分","满意","景色4","趣味4","性价比4","沿着台湾岛游走了一圈，台北 嘉义 新竹 高雄花莲等等非常不错的景色。每个城市非常干净。夜市小吃很多，也很好吃。回来时买了点感冒药，治疗效果非常好，要比大陆的药效好。"
"马虎的爸爸","4分","满意","景色4","","","去的那天是周六，人很多，幸好提前订了票，非常方便，扫一下直接进场，不用等着排队买票。正好碰到有动物展，小朋友喜欢看。"
"186****6148","5分","超棒","景色5","","","挺方便的，拍了直接电子票验证通过，不用另外取票。但其实也可以当场买票。去的时候是四点多，买票处挺空的。还有一点，周末博物馆开放到晚上九点，所以可以安排在下午或晚饭后，团队比较少了再去，不用人挤人。"
"星脉淼淼","5分","超棒","景色5","","","方便，不用排队扫码即入。现场还要排队"
"vivianshieh","5分","超棒","景色5","","","网上购票很方便。故宫博物院挺好，肯定值得去。可惜没有看到白菜，去台中展出了。"
"孙桂马","5分","超棒","景色5","","","了解下历史，尤其是内地了解不到的历史"
"富查伊拉司马相如","5分","超棒","景色5","趣味5","性价比5","很好，东西很多，服务很好，环境优美"
"202****037","5分","超棒","景色5","","","直接刷码进入，很方便。藏品很多，走马观花，2个小时。仔细看的话，半天不够。"
"kevin7817","5分","超棒","景色5","趣味5","性价比5","台北故宮博物館展出的作品包括一些來自中國大陸的歷史文物文化作品很值得一看，要了解中國歷史文化是很重要的旅遊景點！"
"_WeCh****669380","5分","超棒","景色5","","","国宝挺多，日本人和韩国人比较多。"
"Ricky3000","5分","超棒","景色5","","","一个非常漂亮的博物馆。有了这样的博物馆，文化传承上能让台湾人民觉得和大陆是同祖同宗，对台湾下一代的教育很有意义。"
"288****102","5分","超棒","景色5","","","这个真心不错，就一卡，集悠游卡，101门票，故宫门票于一体，可以储值搭捷运，便利店购物等。101要去5楼换票，故宫可以直接刷卡进入。门票不用同一天使用，相隔14天内都可以。"
"lulusun728","4分","满意","景色4","","","过年期间白菜和五花肉都出差了……"
"✨王慧民✨","5分","超棒","景色5","趣味5","性价比4","去台湾特别的有意义！性价比超高！"
"Geniuse","4分","满意","景色4","","","人不是很多，风景很好，宝贝不少。"
"wenwen温温","5分","超棒","景色5","","","博大精深！一定要留够时间！感叹！"
"o0唱游","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院位于台北市士林区至善路221号，是台湾最大的博物院，也是中国三大博物馆之一。"
"北京BJ土著","5分","超棒","景色5","趣味5","性价比5","这里地方不大  但不乏精品  不只是翡翠白菜和东坡肉  希望两岸早日统一  不强求精品回流 但至少方便互相交流  祖国万岁 中国加油！"
"xxxmeng","5分","超棒","","","","值得！除了地理位置稍微有点远了以外，离士林夜市挺近的。面积不太大，有很多比较难得的藏品，看到了翠玉白菜。和北京故宫比起来感觉藏品梗精致，保存更完整些。"
"四眼蛙蛙","5分","超棒","景色5","","","之前来过，还是值得再来，宝贝太多。建议早上一开门就来，人少，晚了开始有团队了。翠玉白菜必看，这次没看到红烧肉。"
"138****8989","5分","超棒","景色5","","","去故宫直接扫二维码就好了，很方便，只是没找到那个预定的中文语音讲解。因为要赶时间也没有好好欣赏，应该要慢慢逛。"
"Amy哎呦喂","5分","超棒","景色5","","","刷票进非常方便，建议预订，不用排队，而且买好内是几天有效，随便哪天都可以进，太值得一看，各种奇珍异宝都想搬回家"
"_WeCh****27273","5分","超棒","景色5","趣味5","性价比5","值得一去，馆藏丰富，精美绝伦。"
"_CFT01****9405854","5分","超棒","景色4","趣味4","性价比4","台北故宫博物院是仿照北京故宫博物馆建造的，里面收藏了很多的文物，里面非常的大，收藏了中华上下五千年的历史文化。"
"嘴馋的栗子","5分","超棒","景色5","趣味5","性价比5","几年前跟团游过一次，只可惜卡着时间点没有细看，据说里面的珍贵文物比北京故宫博物院还多，以后有机会再去看一次。"
"四眼蛙蛙","5分","超棒","景色5","趣味5","性价比5","去年9月去的，赶上了取消个人签的末班车。人不算很多，主要是团队。再次去看了翠玉白菜，书画没怎么看，喜欢瓷器馆"
"PoseidonYY","5分","超棒","景色5","","","非常好用，随到随用，很方便，携程最靠谱！随后去了士林官邸，所以买了套票。两个地方相差不远，打个车一会儿就到了"
"adgjl159","5分","超棒","景色5","趣味5","性价比5","看中国古董文物，必须要看北京故宫博物院+台北故宫博物院，加起来才是上下五千年，来一次不容易，一定要去看看哦！"
"134****0461","5分","超棒","景色5","趣味5","性价比5","除了出捷运以后还要打车或者公交，有点麻烦外，故宫本身真的相当完美。可以静静的转好久，文房类的物件真的精致极了"
"100****222","5分","超棒","景色5","","","扫码验证非常方便。台北故宫博物院距离士林捷运站最近，门口有很多公交车。扫码进去之前需要寄存背包和水、食物。展品太丰富了，足够逛到体力不支，只是今次去的时候翡翠白菜和红烧肉都外借展览了。。。"
"M30****675","5分","超棒","景色5","","","网上购票比在现场买便宜一点点，出票特别快，入场很方便，客服态度好。故宫特别推荐去，文物超级多，一天都不够用。"
"FidoMaru","5分","超棒","景色4","趣味4","性价比5","台北故宫博物院，又称中山博物院，里面有非常多的藏品，据说一个月换一次展品，一辈子也看不完，非常值得一去再去"
"shan****g7928","5分","超棒","景色5","","","台湾观光必须去的地方台湾故宫，网上订票很方便，价格也便宜一点。进去时刷码就可以了，物品必须存放，不能带。宝贝很多，半天来不及看。中间可以出来吃饭，手背上盖章。边上的咖啡吧东西便宜又好吃。"
"M22****1747","5分","超棒","景色5","","","环境好，交通方便。文物保护好，值得去看看的地方。有机会还会再来的。"
"66****589","5分","超棒","景色5","","","订票非要方便，使用也非常方便，而且价格比窗口售票更便宜，值得推荐。"
"M44****718","5分","超棒","景色5","","","建议早点过去，这样可以避开人流。定了故宫和士林官邸联票，非常方便。"
"angela pao","5分","超棒","景色5","趣味5","性价比5","最出名的清明上河图就在这里了，还有一些从北京故宫运过来的珍贵文物，所以台北的故宫博物院还是非常有看头的呢"
"Tony淇","5分","超棒","景色5","趣味5","性价比5","台北故宫博物馆的整体设计是真的很传统，里面珍藏着中国各年代最珍贵的宝物，冷气开得很足多带一件外套没错哈哈"
"穿梭在硅谷与华尔街","5分","超棒","景色5","","","*****里面都是稀世珍宝啊，简直大开眼界，感叹古人的智慧与勤劳"
"D45****76","5分","超棒","景色5","","","好多宝物！尤其是翡翠大白菜和肉石，巧夺天工！棒！18岁以下免费！"
"alice959","5分","超棒","景色5","","","很好，。                                                          下次再来好好参观"
"_WeCh****717180","5分","超棒","景色5","","","携程购票方面快捷，台北故宫B1的商店超级好，里面的东西精美，价格合适，非常有纪念意义，三宝只看到了毛公鼎，其他两件外借展览，不过其他藏品也很震撼"
"320****721","5分","超棒","景色5","","","方便好用，嘉义故宫博物院也能用，不用排队，直接到门口扫码进入即可"
"190****577","5分","超棒","","","","这里有很多北京故宫博物院都没有的藏品。非常值得一看，有自助讲解，很方便！个人认为这是台北最值得去的地方。"
"匿名用户","5分","超棒","","","","我很满意,因为这是我一直想去的博物馆。花了大约2个小时,但是我不得不走得很快才能看到所有东西。"
"_WeCh****53899","5分","超棒","景色5","趣味5","性价比5","值得打卡的必游景点，去了北京故宫，香港故宫，孩子们还是来了台北故宫感受了一下。可惜白菜和肉形石都出差了，下次还要再来看一遍。孩子们都免费票哦！"
"菠萝塔盘尼","5分","超棒","景色5","趣味5","性价比5","是去台湾旅游必去的景点，里面有很多宝贝，看到了翡翠白菜，还有很多历史文物，挺长见识"
"139****2326","5分","超棒","景色5","趣味5","性价比5","真心值得一去的地方，很多珍宝藏品，找一个好一点的讲解，可以获得很多知识。里面的文创纪念品也很值得购买！"
"lilian404","5分","超棒","景色5","","","看了一下午，都是珍品呀"
"小熊9427","5分","超棒","景色5","","","虽然对文物没有什么特别大的兴趣，但是既然来了，还是有必要要打打卡的，看到碧玉屏风的时候特别震撼，很精细"
"Laodun117","5分","超棒","景色5","","","好多宝贝，保护、分类的很好，有的展区还会接合现代科学做介绍，服务人员大部分年龄都比较大，服务态度很不错"
"_WeCh****56011","5分","超棒","景色5","","","来台湾玩，抽了个上午到博物馆看了一下，9点左右到的，时间刚刚好，直奔二楼的红烧肉和大白菜，人不多，刚好不用排队。看完出来队伍就很长了。不得不说做工真的很精细，近看也和真的一样，很赞。"
"_WeCh****72555","3分","不错","景色3","","","有沒有人告訴你們士林官邸不要門票啊？台北故宮博物院是值得去的。"
"Nenry","5分","超棒","景色4","趣味3","性价比4","總體來說還是比較方便的，不需要去窗口取票，直接刷手機就可以進去，而且價格也差不多，下次還會考慮在攜程直接訂，希望在價格方面可以有更多的優惠。"
"nini917","5分","超棒","景色5","趣味5","性价比5","很好。讲解员如数家珍，里面出于保护，灯光很暗。不能背双肩包。"
"马虎的爸爸","4分","满意","景色4","趣味3","性价比4","跟咱北京不能比，最大的亮点是白菜和东坡肉，可惜每次都要排很长的队伍，展馆不是很多，有时会有些特展，还不错。值得打卡一次！"
"是潘tutu啊","5分","超棒","景色5","","","感受台湾的特色，每个人都很友好，非常感谢在外指路的阿姨们，很热情的，去的当天下雨，丝毫不影响观看人数"
"_CFT01****0901842","4分","满意","景色4","","","馆藏有东西，可是没有讲解很难理解。有150台币租借讲解仪器，但是可能不太感兴趣。"
"幽幽的天空","5分","超棒","景色5","","","比现场买便宜，重点是不用排队。去故宫的时候正好碰到好多人在排队，我们直接刷二维码就能进了，非常方便！"
"冰凉的","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院的历史还是很悠久的 而且里面有很多藏品 很多都是特别有价值的稀有物品 也展示着这个地方的历史"
"天樾龙门","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院有着特殊的地位和对游客的吸引力，因为大家都想一探老蒋当年把多少故宫的宝贝运到了台湾！"
"631****561","5分","超棒","景色5","","","交通很方便，检票方便，台北博物院的好东西很多，国宝被保存很好，看到了玉白菜，没有看到肉石，参观主馆就花了3个小时，累到不想动，最后去台北精华吃了”下午茶”，很不错的饭馆，很有特色"
"魂淡的阿森纳","4分","满意","景色4","趣味4","性价比3","台北故宫还是值得去的，我家女儿对玉石白菜印象深刻，回来还学了一篇关于台北故宫的日记。但是存包和租导览机的队伍实在太长了，排了我两个多小时！"
"吉尔荀攸","5分","超棒","景色5","","","超好，价格公道，值得推荐！谢谢。故宫是个值得去的好地方，是台北的必打卡景点，至少要花3个小时，可看的东西很多，很多。上一次来的时候没有看成，遗憾，所以第一站就选择了这里。好地方！"
"selma1982","5分","超棒","景色5","趣味5","性价比5","真的太值得一去了，可以花一整天的时间在里边，而且自己的行李包裹可以寄存在博物馆里面，储物柜不用钱。"
"爱吃芒果的大白","5分","超棒","景色5","趣味5","性价比5","很多珍宝被运到湾湾，到了台北怎能不去看看？必打卡之一啊。"
"167****911","5分","超棒","景色5","","","很方便，当场买直接能进去，快速便捷，很不错，展品也很好看"
"26****279","5分","超棒","景色5","","","故宫博物院在北京，故宫文物在台北故宫。好多宝贝。台北故宫几处可见翡翠白菜的宣传广告，按广告图片上的尺寸一直以为是棵大白菜，见了实物才发现是小白菜……平民和皇室连潜意识都相差甚远"
"小嘀嗒","5分","超棒","景色5","","","宝藏真多， 值得一游! 我们上午10.15到 一直看到下午五点，老爸才依依不舍地离开。附楼有餐厅。底楼有咖啡厅，中午可以吃个简餐再继续参观哦！"
"159****8670","5分","超棒","景色5","","","很多好东西，非常值得去，北京故宫看建筑，台北故宫看文物。"
"_WB1****8011","5分","超棒","景色5","","","必看项目，玉白菜，肉形石，玉屏风。最后一件最为震撼。水和双肩包不能带进去，需要到右手边的寄包处寄存。咖啡馆的东西价格表不贵，一杯奶茶20多吧。味道真心不行，尤其蛋糕，特别难吃。"
"而已君","5分","超棒","景色5","趣味5","性价比5","一定要穿外套哈，里面待久了冷。看的出国军当年出去的时候带了不少宝贝，尤其方便携带的小而静的东西。"
"210****878","5分","超棒","景色5","趣味5","性价比5","个人游客建议早上开门就进入，从三楼往下参观，稍晚点会有很多团队。捷运士林站1号口出来，坐红30，终点站就是博物院正门。回程站就是下客站。"
"감씨아셩떼","5分","超棒","","","","个别展示室都很好音频说明也很好!^ ^"
"Leicester Man","5分","超棒","景色5","趣味5","性价比5","展示了极多精致的珍品，目不暇给，单从美学角度都觉得很精彩。
纪念品店一定要去，产品如展品般精美。"
"m11****047","5分","超棒","景色5","趣味5","性价比5","很大很多展馆，还看了东坡肉。展馆可以拿一张类似宣传册的纸，可以去展馆找到纸上相应的印章盖章留存"
"wan****978","5分","超棒","景色5","","","故宫和士林官邸都不错，故宫藏品很多，特别是彩釉的清朝瓷器实在惊艳，不过说来说去要拿出时间慢慢品鉴才好，带着小孩子亲子游确实有点不适合。"
"Domination6","5分","超棒","景色5","","","携程买票，二维码进去，不用再去换票，只不过，一次买多张票，二维码是连在一起的，扫了很多次才弄好"
"00****259","5分","超棒","景色5","","","非常棒的体验！18岁以下免门票，儿童学艺中心适合低龄小学生。我们还在携程上买了土番薯的故宫导览服务，比自己带耳麦更有意思。从上午十点玩到下午五点，孩子回来说，明天还要去故宫！"
"游侠半仙","5分","超棒","景色3","趣味5","性价比5","自由行去的，预约人工讲解，了解了很多历史知识，讲解员知识面广，周末去还晚关门可多参观几个小时,"
"shadow0120","5分","超棒","景色4","趣味4","性价比5","在这里碰到了一位超级讨厌的导游，博物馆不让拍照，有位游客拍照，他就对游客说，这里不像你们大陆的博物馆，这里是不能拍照的。他的语气十分瞧不起！我真心鄙视他，台湾也是中国的！！！"
"匿名用户","5分","超棒","景色5","趣味5","性价比4","故宫博物院收藏的珍贵文物，很值得仔细观赏。展览充满了浓厚的兴味性，活泼生动。比如象形文字，将象形文字及对应的方块字放在一起，使得立即对二者都有了深刻的印象，易于理解和记忆。"
"匿名用户","5分","超棒","景色5","趣味5","性价比5","很方便！看好时间携程预定手机支付 当天直接电子码一扫就可以了
博物馆还是很好逛滴可惜当时没看见红烧肉和翡翠白菜qvq（好像是借去展览了）"
"quinchen","5分","超棒","景色5","趣味5","性价比5","【趣味】台北的博物馆藏着比大陆更多珍贵的物品，很值得去看看。准点还有阿兵哥表演换人执勤，好帅"
"M20****305","5分","超棒","景色5","","","因为台北下雨了，所以选择逛博物馆"
"每年两次泰国游","4分","满意","景色4","","","和北京故宫还是有差距，而且没有看见镇店之宝，有点小失落！但是还是值得来的地方，可以看一下很多珍宝，近距离的感觉，真的不错，都是中国的"
"冰凉的","5分","超棒","景色5","趣味5","性价比5","第二次去 还是觉得很棒 很多藏品 也是展示台北作为以前亚洲四小龙的发展的 而且现在很多都是价值连城的"
"_WeCh****03767","5分","超棒","景色5","趣味5","性价比5","有很多字画，玉石，展厅分三层，人满为患，看到了台湾的历史等等，人文丰富，喜欢的朋友可以去看看"
"萝卜叔叔","5分","超棒","景色5","趣味5","性价比5","虽然来过多次，台北故宫还是有让人反复观摩的魅力。这个套餐很实惠，门票之外，还有特色点心可取。信义安和捷运站3号口出来后走到路口就能看到YAMI，出示二维码后简单登记即可。"
"angela pao","5分","超棒","景色5","趣味5","性价比5","当初蒋介石从大陆的故宫运了很多好东西，所以现在很多珍贵的藏品也只能在台北的博物院才看得到哦"
"avaloveeric","5分","超棒","景色4","趣味5","性价比5","台北故宫博物馆的展品真的很多，在里面足足呆了大半天，细细品味每一件展品，惊叹于我国的文化！"
"吞吞吞","5分","超棒","景色5","趣味5","性价比5","绝对值得一看的文化景点。里面珍宝无数，听说过没见过的好东西都在那里，妥妥得逛上一天才过瘾。"
"_M13****2651","5分","超棒","景色5","","","很多内容值得看，可以租用导览耳机，遗憾的是不是所有的展品都有导览 ！
整个导览标示还算清楚 ！
馆里还可以存放物品， 非常方便观光客人，很人性化。
馆里还有餐厅， 就是小贵，口味一般 ！"
"tt梦幻小妖","4分","满意","景色4","趣味4","性价比4","到台北这个故宫博物馆一定是要看一下的翠玉白菜是必看的，因为它是有一个好意头，里面馆藏珍品很丰富，这个展馆很大，最好是能借一个导线器"
"理塘石碏","5分","超棒","景色5","趣味5","性价比5","到台湾去旅游，去了台北故宫博物院，台北故宫博物院里的宝贝实在太好了，百看不厌啊！！！！！！"
"M47****527","3分","不错","景色3","","","不建议订，原因1:价格比现场买贵了几块钱；原因2:不能退，现场买票可随便退；原因3:多人刷二维码超慢，现场票直接给了就进去比较快。"
"AA1000-ESG永續博士","5分","超棒","景色5","趣味5","性价比5","百闻不如一见，一定要抽人比较少的时间，比如说一大早，你到了中午时间就是人挤人呢，该看的东西看完了就好，另外就是在他的，嗯，买纪念品的地方价美物廉，保证你流连忘返值得一去。"
"easeboy","5分","超棒","景色5","趣味5","性价比5","很多文物，非常好看，各朝代的都有，非常值得推荐！"
"320****961","4分","满意","景色4","趣味5","性价比4","去北京一定要去故宫博物院看看，虽然没有了昔日的庄严，没有后宫三千，目睹天子曾经工作和生活的地方感叹世事变迁，感受当下美好的生活。"
"118****352","5分","超棒","景色5","","","因为朋友想一起出行。再次使用携程购买～很方便。两人可以一起出行啦。朋友这张出票也很快。大概下单后就收到邮件了。很愉快的参观之旅。"
"脆狗","5分","超棒","景色5","","","非常好！出票很快效率很高体验好！几乎不需要排队就直接进去了 第二次来台北**也是收获满满！第一次是用的学生证半价 这次爸妈直接在携程给我买了 虽然要贵一些但是节约时间 值得哟！"
"137****5015","5分","超棒","景色5","","","很好逛的台北故宫，价值连城，年代追溯到新石器时代"
"oliviaying","5分","超棒","景色5","","","不虚此行，看到了热门的白菜红烧肉，luck^O^"
"Tomato_P","5分","超棒","景色5","","","总体还不错 可惜的是大白菜和五花肉不在 去旅游了 藏品挺多的 清明上河图 元明清的书籍 瓷器 玉器 等等"
"AppleGuo","4分","满意","景色4","趣味4","性价比4","这个地方不大，展品数量也不多，对文物不太了解，没有看出精品程度。有自动语音设备，看到输入代码就有详细的解说，还算可以，个人觉得，还是请人解说比较生动有趣。人不是很多，不可以带双肩背包进去。"
"理塘石碏","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院里的宝贝太多了，而且每天展出的很多宝贝是不同的，有时间的话可以多去几次！"
"leifei","4分","满意","景色4","趣味4","性价比4","去过2次，感觉面积不到，如果走马观花的看看也就1个多小时就完事了，里面最值得看的就是那个玉做的小白菜了吧！具体名字也不记得了…"
"_cft01****1747255","4分","满意","景色4","","","宝贝很多，但是白菜和肉肉没有拿出来，说是外借了"
"M96****07","5分","超棒","景色5","","","不是第一次去了，感觉和以前没什么变化。游客什么时候都很多。外国人也特别多，特意来看镇店之宝的，不幸白菜出差了没看到！总体感觉还行，2小时就走完了，是适合买伴手礼的地方"
"lsq顺","5分","超棒","景色5","","","世界五大博物馆之一，展品从新石器时代至民国期间的陶瓷、青铜器、金很、玉石、字画、文件档案等。世界级文物多不胜数。收藏文物65万余件。想尽情以鉴赏建议5~7小时转合适。"
"_CFT0****8210","5分","超棒","景色5","趣味5","性价比5","赶上了白菜🥬红烧肉出差  在馆里都是宝贝。在市场里都是工艺品。中国大陆故宫看建筑台湾故宫看宝贝。所以叫宝岛台湾吗？锻炼身体不错"
