user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,user_detail_tags_text,resource_date_text,from
匿名用户,5分,超棒,景色5,趣味5,性价比5,绿水青山，道家文化，值得一看，可以坐船，可以做索道，可以攀爬，植物多样，天然氧吧！,IP属地:辽宁,,,
M46****082,5分,超棒,景色5,趣味5,性价比5,风景优美，有点累，虽然走了懒人路线,IP属地:四川,,,
ge****n,5分,超棒,景色5,趣味4,性价比4,景色一般般，呼吸一下新鲜空气不错,IP属地:中国香港,,,
20****816,5分,超棒,景色5,趣味5,性价比5,导游服务很好 强烈推荐,IP属地:四川,,,
M28****7353,5分,超棒,景色5,趣味5,性价比5,买票进了个大门坐那喝茶了,IP属地:广东,,,
匿名用户,4分,满意,景色3,趣味5,性价比4,青城天下幽，积攒了很多古今文化底蕴，张道陵天师讲经传道并栽下天府树王至今1900多年、蒋介石题字和避难、张大千故居和画展、西游记五庄观偷吃人参果和菩提祖师赐名悟空 传授筋斗云和七十二变的取景地，感兴趣的可以来看看,IP属地:四川,,,
_WeCh****23329,5分,超棒,景色5,趣味5,性价比5,性价比很高,IP属地:江苏,,,
Wilson,5分,超棒,景色5,趣味5,性价比4,"青城山的景色是真的美，植被很茂盛，不愧是天然氧吧！
检票后景区内的指示路牌也很清晰明确，缆车或者是徒步上下山跟着指示即可，无论是步行还是缆车，风景都很赞！",IP属地:山东,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,还想着去后山呢，结果前山就不行了，建议青城山站出站打车到半程的地方，然后坐10元观光车去大门口，这钱还是别省了，出来也是坐半程，带好干粮和水，水至少两瓶，鞋子也得防滑，山上很多台阶都是湿的，遭不住。,IP属地:四川,,,
M61****1068,5分,超棒,景色5,趣味5,性价比5,天下第一幽，名副其实，曾经86版西游记，也是只此地取过几处场景，整体感觉不错,IP属地:四川,,,
M41****5503,4分,满意,景色4,趣味5,性价比4,景区里的栈道很陡，有的地方没有扶手，感觉应该需要加强防护,IP属地:四川,,,
bailin2036699,5分,超棒,景色5,趣味5,性价比5,性价比高出预期，推荐,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,还可以吧，看看景还挺好的。,IP属地:四川,,,
威尔士格拉摩根伯爵,4分,满意,景色5,趣味5,性价比3,景区物价不统一也完全没有规律，有很多近的比远的贵。,IP属地:英国,,,
夏洛兮公主,5分,超棒,景色5,趣味5,性价比5,带孩子爬青城山，上山索道，下山步行，全程5个多小时，携程买票方便，孩子自己全程走，意志力不错，得到了锻炼，沿途还看了许多风景，了解青城历史，挺好的一次出行,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,景色宜人，风景如画,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,青城天下幽，雨中赏月城，在雨中漫步青城山别有一番情趣，一鼓作气老君阁，青城美景尽收眼底，云海游于山间，不负青城天下幽之美名，不枉此行。,IP属地:四川,,,
匿名用户,4分,满意,景色4,趣味4,性价比4,青城山还可以还可以还可以还可以，青城山还不错还不错还不错还不错还不错。,IP属地:浙江,,,
M51****1180,5分,超棒,景色5,趣味5,性价比5,青城山青城天下幽，山里很凉快风景也好，只是平时运动少的话爬青城山太费腿了，特别是我们先去爬的青城山在去的都江堰，已经完全走路了，都江堰景区不太好停车，南桥人太多了,IP属地:四川,,,
135****3986,5分,超棒,景色5,趣味5,性价比5,值得一去，非常写意,IP属地:四川,,,
匿名用户,4分,满意,景色4,趣味3,性价比3,还不错，但是带孩子只能去前山，下次去后山看看。,IP属地:广西,,,
_WeCh****749162,5分,超棒,景色5,趣味5,性价比5,本地的朋友过节不要去，人太多了，平时星期六星期天可以去。,IP属地:四川,,,
小胖爱减肥,5分,超棒,景色5,趣味5,性价比5,别让生活耗尽了你的耐心和向往，你还有诗和远方，排骨和汤，烤肉和馕，虾和蟹黄，火锅和麻辣烫，烤鸭和涮肥羊，咖啡和焦糖，饼干和牛奶棒，炸鸡和大酱汤，榴莲酥和虾饺皇，杏仁豆腐和棒棒糖，椒麻鸡和辣鸭肠,IP属地:海南,,,
^°半.微凉～,5分,超棒,景色5,趣味5,性价比5,青城山去了还想再去好多次的地方，刚好五一去的，天气也好，不冷不热，植被都是嫩绿色，真的好喜欢绿色啊。下次打算再去青城山后山玩一下。,IP属地:青海,,,
咕噜咕噜牛,4分,满意,景色5,趣味5,性价比3,票价便宜，但是景区里基本也不怎么维护了，设施陈旧，好多路都坑坑洼洼的，路牌也少，容易走错路，半山一个巨小的湖，非得收几块钱船票也不肯在旁边修条路，白等半天。爬个山还行。,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,非常的方便,IP属地:四川,,,
zengr168,5分,超棒,景色5,趣味5,性价比5,环境不错，交通便利，等太久了,IP属地:广东,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,峨眉天下秀，青城天下幽。白素贞老家青城山，相比去过的峨眉，华山，风景尚可，名声在外更多是因为道教吧。总觉得山上的道士有种被迫营业的感觉😂，相比佛教，道教多避世。,IP属地:四川,,,
李小狸吖,5分,超棒,景色5,趣味5,性价比5,青城山，一个充满了道家文化气息的地方，近几年《西游记》IP的爆火，使这座名山更加的有名起来，可以去里面找寻当年拍摄的同样取景地打打卡，路上还遇到了很多的阿猫阿狗，山不是很难爬，周末动一动健健身也好。,IP属地:四川,,,
M31****5407,4分,满意,景色4,趣味4,性价比4,都江堰和青城山是安排在一天里玩的，可太累了，不过总体感觉就还行，比较中规中矩，没有特别大的惊喜，因为我们的行程是玩了九寨沟，再顺路回这两个地方的，可能也有这方面的缘故。,IP属地:安徽,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,问道青城山,IP属地:四川,,,
会心一笑FBI,4分,满意,景色4,趣味4,性价比4,还可以吧，交通便利。,IP属地:甘肃,,,
北纬偏北,4分,满意,景色4,趣味3,性价比4,问道青城山，其他一般。,IP属地:四川,,,
M43****2340,4分,满意,景色4,趣味4,性价比4,空气真好啊,IP属地:四川,,,
小乔先生,5分,超棒,景色5,趣味5,性价比5,环境很好，爬山太累了,IP属地:四川,,,
Vigro_Sep15_W,5分,超棒,景色5,趣味5,性价比5,非常值得一去，推荐带家里人或者亲子游，景色很不错，上下山都有缆车，考虑到了不同年龄段的出行需求，景区内多以自然景观为主，同时还有丰富的道教文化,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,环境优美，适合周末旅行,IP属地:四川,,,
黑娃打豆豆,5分,超棒,景色5,趣味5,性价比5,青城天下幽 名不虚传,IP属地:四川,,,
320****494,5分,超棒,景色5,趣味3,性价比4,值得一去 可以呆一天 空气好 凉快,IP属地:江苏,,,
清秋760721,5分,超棒,景色5,趣味5,性价比5,值得一去，就是费腿，,IP属地:四川,,,
133****0968,5分,超棒,景色5,趣味5,性价比5,还好还好😌！！！！,IP属地:云南,,,
M26****742,5分,超棒,景色5,趣味5,性价比5,值得一去。,IP属地:黑龙江,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,下次还要去尽情玩耍,IP属地:江苏,,,
柒柒wh,5分,超棒,景色5,趣味5,性价比5,总体值得去,IP属地:陕西,,,
moonhuhuer,4分,满意,景色4,趣味3,性价比4,整体还行。。。。。。,IP属地:北京,,,
圣科罗曼劳瑞恩,5分,超棒,景色5,趣味5,性价比5,很方便，刷身份证直接进门,IP属地:上海,,,
匿名用户,5分,超棒,景色4,趣味4,性价比3,道教文化浓厚，沿途安全措施得加强,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,很好，9点上山，12点20下山。全程步行,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味4,性价比4,值得一去，确实不错，景色太好了,IP属地:湖北,,,
飞狼Airwolf,5分,超棒,景色5,趣味5,性价比5,景色挺好的，就是服务一般，门票不贵，但空气非常好。交通非常方便，木栈道很舒服。景色挺好的，就是服务一般，门票不贵，但空气非常好。交通非常方便，木栈道很舒服。,IP属地:北京,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,景区的服务态度非常好，环境卫生也非常好，景区的自然环境非常优美，令人陶醉，充满大自然的魅力，清新的空气，景区的游玩内容非常丰富，体验不同的乐趣。,IP属地:四川,,,
霸波尔犇,5分,超棒,景色5,趣味5,性价比5,挺不错的，风景美如画,IP属地:四川,,,
匿名用户,4分,满意,景色4,趣味4,性价比4,爬上去还是有点累！,IP属地:新疆,,,
M29****5123,5分,超棒,景色5,趣味5,性价比5,问道青城山道教圣地,IP属地:四川,,,
M61****569,5分,超棒,景色5,趣味5,性价比5,值得推荐！,IP属地:四川,,,
哆啦A梦ghj,5分,超棒,景色5,趣味5,性价比5,青城山云雾缭绕,IP属地:北京,,,
M48****6610,5分,超棒,景色5,趣味5,性价比5,青城天下幽，很适合去放松，推荐索道上步行下路线，很轻松。,IP属地:四川,,,
M30****1438,5分,超棒,景色5,趣味5,性价比5,好评！去爬山吧，都第二天腿还在疼！,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比4,青城天下幽，景色和道家文化都非常有看点，缺点是缆车仅在半山处，乘坐不方便，而且常常排队时间很长,IP属地:天津,,,
江河LL,5分,超棒,景色5,趣味4,性价比4,"交通🚗：在犀浦坐高铁到青城山站，高铁站的对面就可以坐观光车了，也可以不坐，步行的话也很近。
景区⛰️：青城天下幽，这次去的是前山🚶‍♀️进入景区就感觉到很凉快，前山主要是看道教，去之前提前做了攻略，参观感觉还是蛮好的😄",IP属地:四川,,,
侯总,4分,满意,景色5,趣味4,性价比4,第一次来，假日游客众多，从正门进去据说台阶多，接受导游建议开车到半山腰，后门进山。没想到就是到了半山也还有很多阶梯要爬。来到第一座道教场馆觉得氛围不错，各种教派要素都可以体验，因为天气太热，到此一游后再上行的路程就偷懒没去了……,IP属地:江苏,,,
185****0499,5分,超棒,景色5,趣味5,性价比5,青城山非常好，前山后山各有特色。都江堰更不用说，千年工程。,IP属地:天津,,,
匿名用户,4分,满意,景色4,趣味3,性价比3,道教圣地成功演绎为商家集散中心。景致不错，青城山问道的事儿恐怕完不成啦！,IP属地:北京,,,
然后二不二,4分,满意,景色4,趣味4,性价比4,总共花了2个半小时爬到山顶，前一天好像下了暴雨，路上不是太好走，有些路基需要填补下了。环境整体很清幽，路上还遇见了松鼠🐿️，整体体验不错。,IP属地:湖北,,,
糖糖8027,4分,满意,景色4,趣味4,性价比4,凉快舒适。 。不错,IP属地:四川,,,
🍒YingLing,4分,满意,景色5,趣味4,性价比4,别以为去到可以索道上下就可以不用走，其实要走最少3公里以上，累得要死，没有好好体力，就要自己安排，不然就要浪费门票钱了。,IP属地:四川,,,
AmyKwok,5分,超棒,景色5,趣味5,性价比5,问道青城山，拜水都江堰。青城山清幽凉快，爬山难度不算大，多个西游记取景点，既有风景，又有人文庙宇，爬山上，索道下，感觉还不错！,IP属地:四川,,,
M27****0384,5分,超棒,景色5,趣味5,性价比5,好好好好好好好好,IP属地:重庆,,,
M45****1292,5分,超棒,景色5,趣味5,性价比5,非常不错非常不错非常不错非常不错,IP属地:四川,,,
M10****643,5分,超棒,景色5,趣味5,性价比5,"风景很美，也很净化心灵，中午下了一场雨，山里显得更幽静了
就是略废腿，一路走走停停，停停走走，爬山去感觉腿已经不得行了～～",IP属地:四川,,,
老任安贫守道,4分,满意,景色5,趣味3,性价比3,老景区，都挣了几十年钱了，仍然铜臭味太浓,IP属地:山西,,,
M27****8533,5分,超棒,景色5,趣味5,性价比5,景色漂亮，和朋友们一起去，当天雾景很漂亮，真有修仙的意境，请个导游讲解历史渊源，但建议随身携带雨伞和一个薄外套，预防不时之需，,IP属地:广东,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,很好玩，风景也很好，刚好是雨天 ，别有一番风景，让人心情舒畅,IP属地:甘肃,,,
_WeCh****300399,4分,满意,景色4,趣味4,性价比3,文化底蕴不错,IP属地:四川,,,
WANGJIECHAO-,5分,超棒,景色5,趣味5,性价比5,拜水都江堰，问道青城山，爬山4个小时，腿都软了，风景不错，非常好,IP属地:北京,,,
莫绿县文聘,5分,超棒,景色5,趣味5,性价比5,房间很漂亮，干净卫生，睡得很踏实，很满意的一次住宿，推荐一下,IP属地:四川,,,
_WeCh****574373,5分,超棒,景色5,趣味5,性价比5,很好很漂亮，这是一个什么神仙地方，86版西游记拍摄地，没有其他,IP属地:重庆,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,挺好的，环境不错,IP属地:四川,,,
mick****n211,5分,超棒,景色5,趣味5,性价比5,方便快捷，到了刷身份证就可以了。环境风景都非常好，值得去！！从携程买票直接从行程里就可以查到，客户端可以按路程时间自动给你排序，非常方便。,IP属地:河北,,,
博罗维奇灌夫,4分,满意,景色4,趣味3,性价比5,我就冲着天然氧吧这一点去吸氧来着，结果好像是太热了还是怎么着，反正没啥感觉……山是好山，趣味不大，服务没得说，山上吃的喝的不算太贵，太热了买水买了一个大奖，就是下山中途有个姐姐卖的乌梅汤还是酸梅汤来着，冰箱里取出来真不错，10块钱一杯，不算太大的杯子，感觉值了，毕竟热的受不了，哈哈哈，这种天气去爬山大概是疯了我，我是去山上一张照片也没拍哈哈哈，从成都坐地铁到犀浦，再坐高铁（好像百度地图说坐城际快车，大概就是地铁一样的更好？）到青城山站就行了，我一开始打车花了12，后来发现可以直接坐景区游览车，好像要20元？直接去景区前门就行了,IP属地:四川,,,
M66****3797,5分,超棒,景色5,趣味5,性价比5,值得一去，非常推荐,IP属地:四川,,,
蓝色鸢尾花,5分,超棒,景色5,趣味5,性价比5,环境特别好，景色也特别的美，夏季来很凉爽,IP属地:四川,,,
＊刘勇＊,5分,超棒,景色5,趣味5,性价比5,很好！很好.,IP属地:四川,,,
che****ong,5分,超棒,景色5,趣味4,性价比3,还是不错的，有一段景色特漂亮,IP属地:四川,,,
似水流年rr,5分,超棒,景色5,趣味5,性价比5,天下第一幽，景色宜人！,IP属地:四川,,,
奥班尼赵奢,5分,超棒,景色5,趣味5,性价比5,对喜欢爬山的人来说还是可以的,IP属地:上海,,,
大散关,5分,超棒,景色5,趣味5,性价比5,景色不错，值得一游。,IP属地:陕西,,,
137****7959,5分,超棒,景色4,趣味4,性价比5,拜水都江堰，问道青城山，联票很划算，景色不错，历史人文都体验到了，哈哈，不错的旅游体验，很喜欢，性价比挺好的，推荐来常玩,IP属地:四川,,,
星耀-YH,5分,超棒,景色5,趣味5,性价比5,风景很好哦,IP属地:安徽,,,
M51****7885,5分,超棒,景色5,趣味4,性价比5,门票方便好用。景色不错不错👍👍👍,IP属地:江西,,,
阿步,5分,超棒,景色5,趣味5,性价比5,第一天前山，第二天后山，前山相对好爬，后山景色丰富，台阶很多，有时间的前后山都去吧，分两天。,IP属地:宁夏,,,
M28****6797,5分,超棒,景色5,趣味4,性价比4,仙气十足的氧吧让人感觉很舒服安心，宜再来,IP属地:四川,,,
M34****5769,4分,满意,景色4,趣味3,性价比4,空气清新，不愧为天然氧吧，如果想轻松爬山，可以乘坐观光车、游船和索道，虽然有索道，但是爬上最高点老君阁还是有一段距离的，还有不少阶梯，近期天气很热很热，要做好防晒准备,IP属地:四川,,,
阿米塔巴,5分,超棒,景色5,趣味5,性价比5,推荐坐游览车从景点门口到山脚,IP属地:辽宁,,,
M23****3140,5分,超棒,景色5,趣味5,性价比5,山里很凉快。前山爬上去的，感觉了走了3个小时，坐索道下来的,IP属地:四川,,,
微微瞬间,5分,超棒,景色5,趣味5,性价比5,总体满意。就是年纪大了 爬山有点不适合我们了 本以为直接缆车到山顶，哪知道我想多了 隧道只有中间一段 天气热爬山真不适合我,IP属地:四川,,,
M25****2299,4分,满意,景色4,趣味4,性价比4,体力一定要好,IP属地:四川,,,
138****7054,5分,超棒,景色5,趣味5,性价比5,很壮观的工程,IP属地:江苏,,,
M25****6685,4分,满意,景色5,趣味3,性价比4,环境优美，景色宜人。但是我的裤子被柠檬咬烂了！,IP属地:山东,,,
叮叮,5分,超棒,景色5,趣味5,性价比5,山上捡了一只小奶猫,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,很值得一去,IP属地:江苏,,,
BruceHua,5分,超棒,景色5,趣味5,性价比5,美食一个镇，好吃到爆，徒步天堂路线，山美，水美，景美，食物美,IP属地:上海,,,
荆棘鸟,5分,超棒,景色5,趣味5,性价比5,不愧是道教名山，值得一看！全程两条腿！爽,IP属地:天津,,,
118****401,5分,超棒,景色5,趣味5,性价比5,青城山前山是道教全真龙门派圣地，享有“青城天下幽”的美誉，值得一去。前山以其幽静的环境、丰富的历史文化和道教建筑而闻名，包括建福宫、天师洞、上清宫等著名景点。,IP属地:北京,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,风景秀美气候宜人避暑好去处！,IP属地:河南,,,
M20****391,5分,超棒,景色5,趣味5,性价比5,山不高，有船，有索道，爬起来不累，就是很热，沿路很多休息的地方，凉粉很好吃，卫生间也很多。天然氧吧，避暑胜地。,IP属地:湖北,,,
longjuanfeng,4分,满意,景色4,趣味3,性价比4,需要讲解才能领会青城山的精髓,IP属地:湖北,,,
M30****1775,4分,满意,景色4,趣味3,性价比4,环境很优美，夏天去爬也不会觉得很热，但是中途有一截路（应该是“集仙桥往上那截），有非常大的臭水沟的味道，爬的时候差点吐出来🤮,IP属地:四川,,,
M23****9408,5分,超棒,景色5,趣味5,性价比5,很不错！满意,IP属地:甘肃,,,
M29****6737,5分,超棒,景色5,趣味5,性价比5,问道青城山,IP属地:陕西,,,
187****8844,5分,超棒,景色5,趣味5,性价比5,小姐姐讲解得很仔细，人也非常贴心。一路上山，一路讲解，我们都听的津津有味,IP属地:四川,,,
M38****8440,5分,超棒,景色5,趣味5,性价比5,景色宜人，还想再去,IP属地:河北,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,青城山天下幽,IP属地:广东,,,
g1720,5分,超棒,景色5,趣味5,性价比5,风景秀丽，都设施齐全，服务周到，非常满意！,IP属地:内蒙古,,,
M47****0267,5分,超棒,景色5,趣味5,性价比5,服务很好 很热情 车内空气清新,IP属地:浙江,,,
binbo泡,4分,满意,景色4,趣味3,性价比4,门票不贵，但是这个摆渡车我真是服了，专门搞的一条路出来收摆渡车的钱是吧，从高铁站过去三四公里的路，一个人就要二十，那个缆车一个人单程35往返60。三四个盆友同行，就八十块钱了，八十块我都可以打车回成都了。三颗星都是给风景的，其他就算了。,IP属地:四川,,,
M27****9175,5分,超棒,景色5,趣味5,性价比5,值得一去，西游记的拍摄地,IP属地:北京,,,
易风557,5分,超棒,景色5,趣味5,性价比5,青城天下幽！很值得的一次旅行！,IP属地:辽宁,,,
D85****25,5分,超棒,景色5,趣味5,性价比5,太远了，坐了索道还要爬很高的山。,IP属地:江苏,,,
翼下之風之🐷,5分,超棒,景色5,趣味5,性价比5,不要相信山下带路党！太坑了,IP属地:四川,,,
佩里斯克沃萧子云,5分,超棒,景色5,趣味5,性价比5,我去的青城山前山，成都城区出发了坐地铁到犀浦，然后坐高铁到青城山高铁站，可选择公交车101是前山，102到后山，到了之后也可选择走路或旅游观光车，前山门票80元，风景比后山好很多佛寺可以去祈祷,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,方便，快捷,IP属地:重庆,,,
1111刘,4分,满意,景色4,趣味4,性价比4,人有点多了，希望提高效率,IP属地:浙江,,,
_CFT01****8174036,5分,超棒,景色5,趣味5,性价比5,非常满意，非常好,IP属地:四川,,,
youy****005,5分,超棒,景色5,趣味5,性价比5,青城山天下第一幽静空灵，景色怡人，值得一去，月城湖坐般排队秩序不规范，工作人员少，索道排队太久太堵，影响体验效果！饮食贵且不好吃，,IP属地:广东,,,
岩上看海,5分,超棒,景色5,趣味5,性价比5,非常好玩儿哈哈哈哈,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味4,性价比5,青城天下幽，山里很凉快风景也好，只是平时运动少的话爬青城山太费腿了，特别是我们先去爬的青城山在去的都江堰，已经完全不想走路了，都江堰景区不太好停车，南桥人太多了,IP属地:四川,,,
奥萝尔,5分,超棒,景色5,趣味5,性价比5,问道青城山,IP属地:天津,,,
M27****9526,5分,超棒,景色5,趣味5,性价比5,气温适宜，景色优美。,IP属地:青海,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,值得去…………,IP属地:安徽,,,
D75****89,5分,超棒,景色5,趣味5,性价比5,青城天下幽，道教发源地。交通便利，高铁直达，环境清幽，避暑胜地,IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,值得去哦。走小路没有要钱😏。但是需要一定的体力。下山玉清宫费膝盖。,IP属地:广东,,,
M29****750,5分,超棒,景色5,趣味5,性价比5,景色很美，很有意境,IP属地:山东,,,
631****753,5分,超棒,景色5,趣味5,性价比5,前山风景不错，下次来成都爬后山,IP属地:天津,,,
M34****0953,5分,超棒,景色5,趣味5,性价比5,小吴导游，讲解专业，温和可亲，带着我们一路登顶老君阁，非常给力！推荐推荐,IP属地:四川,,,
大眼悠悠,5分,超棒,景色5,趣味5,性价比5,问道青城山，我们从前山左侧登山，西游记的打卡点，到老君阁，再下到上清宫，历时3个小时，索道下山。这个路线比较舒服，不费膝盖，左侧的景点也都走到了…青山天下幽，值得走一回！,IP属地:四川,,,
镜上飞,4分,满意,景色4,趣味4,性价比4,我平时其实不太喜欢爬山，不过青城山的景色还是不错的，而且山上很凉快，不知不觉就爬到了山门口，不是很累，也不用坐观光车。💪💪,IP属地:广东,,,
286****545,5分,超棒,景色5,趣味4,性价比5,了解青城道教，弘扬中国文化！,IP属地:重庆,,,
无双丶梦,5分,超棒,景色5,趣味5,性价比5,空气指数很好，景区工作人员服务热情，专业。很满意的一次旅行。,IP属地:四川,,,
M99****93,4分,满意,景色5,趣味4,性价比4,山很大，缆车在半山腰，景色不错，天气热，消耗挺快，导引牌比较少，很多游客不清楚走到哪里，距离山顶还有多远，物价偏贵，山上的自制饮料12元，纯净水6元，这方面感觉不如九寨沟管理的好,IP属地:四川,,,
M22****9272,5分,超棒,景色5,趣味5,性价比5,环境优美，值得一去,IP属地:山东,,,
匿名用户,4分,满意,景色5,趣味2,性价比4,"平时不锻炼的别来！！！！！平时不锻炼的别来！！！！！平时不锻炼的别来！！！！！
昂贵的经验，索道比较短，上面还有挺远的，最好一早或者上午来，索道和摆渡车下午就只能买单程，下山的索道和摆渡车排队都挺长的。
平时不锻炼的别来！！！！！！平时不锻炼的别来！！！！！平时不锻炼的别来！！！！！",IP属地:四川,,,
烂漫如霞,5分,超棒,景色5,趣味5,性价比5,很不错的一次旅行！！！,IP属地:四川,,,
_WeCh****438097,5分,超棒,景色5,趣味5,性价比5,环境清幽，爬山很适合，夏天很凉快,IP属地:四川,,,
nana,5分,超棒,景色5,趣味5,性价比5,比较不错👍,IP属地:山东,,,
傅先生d,5分,超棒,景色5,趣味5,性价比5,可以，可以，可以可以，可以，可可以，可以，可以可以，可以，可以可以，可以，可以可以，可以，可可以，可以，可以可以，可以，可以,IP属地:四川,,,
M48****2189,5分,超棒,景色5,趣味5,性价比5,不错很有道教特色,IP属地:中国香港,,,
dxm0624,5分,超棒,景色5,趣味5,性价比5,环境不错，空气清新。,IP属地:四川,,,
rq13****0200,5分,超棒,景色5,趣味5,性价比5,值得一去，山比较陡,IP属地:山西,,,
200****065,5分,超棒,景色5,趣味5,性价比5,"道家圣地，值得一去。
空气清新，满满的身体充电，上下一趟精神焕发，",IP属地:广东,,,
秦守忠,5分,超棒,景色5,趣味5,性价比5,拜道青城山，问水都江堰，山美水美人杰地灵。,IP属地:湖北,,,
匿名用户,4分,满意,景色4,趣味4,性价比4,青城前山多是道观。从停车场下车后，步行至山门大约1小时左右，也可以选择观光车（10元单程）。从山门出发，一路拾级而上，大多是平地，但也有一些狭窄陡峭的台阶，有上坡，也有下坡。幸而每走一段路，就有亭台楼阁或石凳供人休息，这里是游客们的补给站。在青城山，随处可见的是10元三根的黄瓜，还有10元一个哈密瓜大小（甚至更小）的圆圆的小西瓜。矿泉水6元一瓶，脉动12元一瓶，还有其他各类饮食、饰品等等，不一而足。途径天师洞，碰到一对从广东来的母女，女儿7岁左右，从山门坐滑竿到天师洞花费700元。继续爬行，经过朝阳洞，到上清宫。很多人看到通往山顶老君阁的路太过崎岖狭窄，选择放弃。我继续前行，走了大概半小时，终于登顶。老君阁内供奉着高达7米多的太上老君坐莲像，在这可以远眺岷江和青城山，还有数百里的天府平川。一览众山小之余，看到蓝天白云近在咫尺，触手可及，顿时豁然开朗，心旷神怡。下山相对比较容易，一路经过上清宫、半山亭、月城湖，石笋堂等，终于返回老山门。购买回程的观光车，步行十多分钟，回到停车场。除了从山门到鹤翔山庄坐观光车，其他路程全部为步行，全程约6到7小时左右。,IP属地:四川,,,
_JSZ62****0366626,5分,超棒,景色5,趣味5,性价比5,可以请个讲解员，都江堰的建造值得细细的听一下,IP属地:新疆,,,
欧文36,5分,超棒,景色5,趣味5,性价比5,景色美丽，空气清新，环境优美，美的让人觉着犹如人间仙境一般，流连忘返。,IP属地:甘肃,,,
300****232,5分,超棒,景色5,趣味5,性价比5,小伍导游讲解很全面，接单后联系十分及时，还会带一些效率很高的路，照顾团员很好。如果10人以下来的话性价比会更高。,IP属地:四川,,,
M76****3897,5分,超棒,景色5,趣味5,性价比5,"人多天气热🥵🥵🥵
只要和家人一起很开心😁😁😁",IP属地:四川,,,
166****411,4分,满意,景色4,趣味4,性价比4,第二次来 感觉没那么意思,IP属地:四川,,,
故胡南,5分,超棒,景色5,趣味5,性价比5,4小时徒步上山，风景不错，打卡了南天门，全程都是爬不完的阶梯，最后又徒步下山，下阶梯才是真的腿疼，累倒是不累，下山栈道那人超级多，排了好久。回到家休息了两天小腿都还是酸痛，下楼梯蹲下特别恼火。,IP属地:四川,,,
M56****276,5分,超棒,景色5,趣味5,性价比5,来过成都很多次，但却一直错过了青城山，此次特意前来，不虚此行！不愧为道教圣山，环境优美无话可说，道观藏身于其中，神秘而神圣！,IP属地:江苏,,,
质检员278号,5分,超棒,景色5,趣味5,性价比5,走的索道上山，然后爬到老君阁，走另一边下山，上山还没那么多感觉，下山很多陡的地方，要走两三个小时才能下来，但是景色还不错。不坐观光车往返的话还没爬山就要先走两三公里😅，至今没看懂拉客小车，说是能少走，不知道真的假的（火车站停车场小商店就开始涨价卖水了，人蜜雪冰城在景区门口都没涨价呢）（半山上有个道观有小姐姐弹古筝）,IP属地:四川,,,
_WeCh****68180,4分,满意,景色5,趣味4,性价比3,山上厕所脏死人  东西贵死人  体验感比较差,IP属地:四川,,,
_CFT0****8712,5分,超棒,景色5,趣味5,性价比5,景色还是很不错的,IP属地:四川,,,
M50****2947,5分,超棒,景色5,趣味5,性价比5,玩的非常开心。,IP属地:四川,,,
M60****064,4分,满意,景色4,趣味3,性价比3,可以爬一爬,IP属地:四川,,,
M57****4995,5分,超棒,景色5,趣味5,性价比3,那山是值得去爬的，那水清澈的见底值得去玩的。适合孩子去黄山玩水。只是去的不太方便，观光车有点小贵，2公里左右的路程，竟然收费每人次20元。寄存东西。不是免费的，大箱子需要10元。不过有一点好处是：下班后还可以联系值班人员取，这点非常值得称赞。来的晚的话会塞车。爬山建议带登山杖，会轻松很多。三块钱一支的竹子，估计不太好用，也是没办法的办法。9:00左右爬山，做10元车到山口，开始攀爬到白云索道处，再坐下山，走路下山，大约一个半小时。五龙沟坊，再花20元观光车到旅游中心。,IP属地:广东,,,
M50****595,5分,超棒,景色5,趣味5,性价比5,环境不错，爬山很累😂😂,IP属地:四川,,,
320****258,5分,超棒,景色5,趣味5,性价比5,去吧，还不错,IP属地:陕西,,,
匿名用户,5分,超棒,景色5,趣味4,性价比5,好评，风景不错，夏天很凉快,IP属地:上海,,,
M69****5281,5分,超棒,景色5,趣味5,性价比5,"安静,自由,舒服,才是我想要的",IP属地:四川,,,
