user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap
JudyPeter,5分,超棒,景色5,,,确认极快！非常方便，节省了现场排队买票时间，直接刷二维码入场。台北故宫可以中途出馆 工作人员会给您卡个章，过后出示章 就可以再次入馆参观
Cjj👒,4分,满意,景色4,,,冲着玉白菜和红烧肉去的 另外也看到几件自己很喜欢的瓷器
_WeCh****08957,5分,超棒,,,,棒棒哒 宝岛
M19****417,5分,超棒,景色5,趣味5,性价比5,建议坐计程车去比较方便，省时省力。适合带孩子去参观，里面有租借各种语言的讲解器，讲解的非常详细，但是参攷路线不明确，很容易多走弯路
202****876,5分,超棒,景色5,,,大开眼界，怎是一个好能表达啊！
FionaZoe,5分,超棒,景色5,趣味5,性价比5,去台北必去故宫博物院，至少需要一整天才能认真看完当天展品，所以建议一大早就去。离士林夜市很近，参观完晚上可以顺路去士林夜市逛逛。。
Mary_Kiky_Zhu,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院有七十万件之多的收藏品，堪称是中国文化艺术的宝库，其中有甲骨档案两万多片，还有从原始陶器到明清瓷器的陶瓷器两万多件。
298****746,5分,超棒,景色5,趣味5,性价比5,听说这里藏着我们中华5000年的历朝历代的很多很多宝贝，如果展出的话这一辈子都看不光，真的是很值得来玩的一个地方，以后有机会再来
奥拉尔维沃宋玉,5分,超棒,景色5,趣味4,性价比5,展覽很棒！如果是學生的話 只需要憑學生證即可免費入場！每期的展覽不太一樣 前往時可以先上網查一下這期的展覽 結束後可以再去士林附近走走
adgjl159,5分,超棒,景色5,趣味5,性价比5,不要带有任何的偏介的去了解台湾，你回觉得跟你没去过台湾之前是完全不一样的，就跟走进台北故宫一样，这些文物就说明了一切，血浓于水！
M30****1190,5分,超棒,景色5,趣味5,性价比5,不得不说这里的文物都是超级精致，真的是宝贝呀。强烈建议国家宝藏能加入台北故宫博物馆的介绍，让这些散落的遗珠能被更多人了解和学习。
lily-dandan,4分,满意,景色4,趣味4,性价比4,里面很大，感觉比北京故宫有意思！奇珍异宝也不少！
Boss321,4分,满意,景色4,趣味4,性价比4,镇馆宝毛公鼎。玉白菜，肉形石等一部分展品没展出，不过总体还是很不错的，有机会再去参观。
甜甜2727,4分,满意,景色4,,,必须要来的地方。很值得推荐 国宝级的文物很多很多
可爱多1904,5分,超棒,景色5,趣味5,性价比5,馆藏量很大，导游说如果都看过来需要个把月的时间，虽然都是从大陆运过去的，但是保存非常好，很多珍品，值得参观
Mary_Kiky_Zhu,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院主体建筑有四层，白墙绿瓦，整座建筑庄重典雅，很有民族特色，博物院的收藏也是很丰富的，其中包括甲骨档案、陶瓷器等。
Quantum Leap,5分,超棒,,,,台北故宫博物院有很多镇馆之宝，如西周毛公鼎，翠玉白菜，颜真卿祭侄文稿，苏轼的黄州寒食帖，等等。个人喜欢范宽山水，溪山行旅图。
吸不冻,5分,超棒,景色5,,,扫二维码很方便，不用排队，客流比前些年少多了
无名的小鹿,5分,超棒,景色5,,,台北故宫博物院里的珍宝太多了，看得人眼花缭乱。我们趁着早上人少，先去看了毛公鼎、翡翠白菜和肉形石。不一会儿，人潮便汹涌起来。
200****658,5分,超棒,景色5,,,体验了中华文明的博大精深，台湾故宫博物院虽然没有北京的故宫庞大恢宏，但却做到了小巧精致。镇馆之宝肉和白菜十分精致、栩栩如生。
II乐逍遥,5分,超棒,景色5,趣味5,性价比5,故宫博物院里面珍藏了中华文化的精髓，馆藏丰富，件件是艺术精品，贩卖区的商品也充满文创巧思，是一个值得驻足很久的地方，值得推荐
_WeCh****327012,4分,满意,景色4,,,的确是有很多好东西呢。但是！去的时候白菜和肉都不在。建议早一点去吧，六点半就关门了，可以现场买明信片寄，也有邮局，感觉不错。
浪裡淘花,5分,超棒,景色5,趣味5,性价比5,中華文化留傳下來比較貴重的文物，基本都陳列在台北陽明山的故宫博物院。其中的清玉白菜是鎮館之寶，也是大陸同胞到台灣参觀的首選。
匿名用户,5分,超棒,,,,博物院藏品很多，分区清晰分明，挺值得一看。
巴格达的小朋友,5分,超棒,景色5,趣味5,性价比5,"Very good experience, many national treasures on display in the museum."
298****746,5分,超棒,景色5,趣味5,性价比5,绝对值得一起的地方 非常震撼 ，听说这里的宝贝一辈子都看不光，5000的精华几乎都汇聚在这里了，每次的展出都不一样，以后会再来
taotao6457,5分,超棒,景色5,,,很值得一游，很多的珍品，看的赏心悦目！很可惜这次的五花肉石没有在故宫！一点小遗憾！
M23****4618,5分,超棒,景色5,趣味5,性价比5,大陆游客必到景点之一，但其实就只是纯粹的博物馆而已，陈列着当时老蒋带到台湾的宝贝们；相较而言北京故宫算是遗址，宝物并不多。
yiy****ei,5分,超棒,景色5,趣味5,性价比5,藏品很丰富，B1的儿童学艺中心很适合带小朋友体验玩耍。故宫里面适合慢慢品味，最好要个导游或者租个讲解器。亲子游孩子小的话其实不适合带进去，孩子对这些兴趣不大。里面空调很冷，要带长袖。
SteveMW,5分,超棒,,,,"坐落于台北，是全世界闻名的文化地标，拥有超过70万件珍贵的中国历史文物与艺术品。从青铜器、瓷器到书画，每一件展品都承载著千年的故事。

🌟 必看亮点

翠玉白菜：精雕细琢的工艺，堪称国宝中的国宝！
肉形石：仿真程度令人惊叹。
书画珍品：欣赏唐宋元明清的传世名作。
📍 地址：
台北市士林区至善路二段221号
开放时间：每日09:00–17:00（周五延长至21:00）"
_TI***5x,5分,超棒,,,,"我在日本申请了语音导览。在接待处,只有一个家庭成员被要求出示护照。音频指南对一些房间进行了概述,并解释了主要展览,我认为值得借用。声音很慢,因此,如果您急于阅读机器中出现的字母,我就可以使用它。"
匿名用户,5分,超棒,景色5,趣味5,性价比5,"携程上购票，十分便捷，二维码扫描入场，高效。
台北故宫，其实不很大，藏品挺有特色，"
M25****0598,5分,超棒,景色5,趣味5,性价比5,故宫博物院没得讲必须满分，有句话叫看中国建筑去北故宫（北京故宫）看中国文物来南故宫，去了台湾故宫博物院是必须打卡的 哈哈哈
Mario and Luigi,4分,满意,景色4,趣味4,性价比4,去的时候有一栋楼在修，可惜了，东西是真的不少，安排一天都没问题，风景也不错，一到四去比较早关门，周五，六延时开到晚上九点
_WeCh****017636,5分,超棒,景色5,,,台北故宫博物院一直是我向往的地方，这次去是真的不虚此行。博物院馆藏文物非常多，犹豫名扬四海，所以旅游团非常多，我是直接网上订票，走散客通道进的馆，散客这边基本没人，所以非常方便。博物院一楼集中了很多团队游客，我直接从二楼开始参观，二楼主要是书画，相对人也少，可以安安静静的看。尤其要强调的是，我在携程上订的门票是送嘉义南院的门票的，大家有时间一定要去那里看看，那里的馆藏也非常多，而且文物一样精美。我儿子在佛像馆里留恋不已。但是嘉义南院有个缺点，就是太远，它离嘉义高铁站比较近，据说打车10分钟，离嘉义火车站远，我们从嘉义火车站打车过去是400多台币，回程我们是留了去时的司机电话，让他来接我们的，司机说那里太远了，一般没有出租车往那里走。所以大家要去的话，一定要考虑好回来的路线。
_WeCh****720440,5分,超棒,景色5,,,台北故宫博物馆臻品都很精致，让人大饱眼福
ml****y,5分,超棒,景色5,,,先说遗憾，可能对于****太向往了，出租车直接送到了入口，我居然没有看到故宫的外观，我的天，只能哈哈。对于****，没有那么大，但藏品也是非常的丰富，没有请导游，但租了语音导游，想要好好的逛了解，没有一天是不够的，我们呆了接近六个小时。
M82****95,5分,超棒,景色5,,,刷二维码直接进，非常方便！不能带食物和水进去，带了可以寄存，进去里面有饮用水可以喝。敲小黑板：周五至周日晚上都是21点才关门，可以下午16点进入，先从二楼开始参观，再一楼，再三楼，你会发现翡翠白菜和肉形石周围人超少，想看多久看多久✌故宫每3个月1次定期更换部分展品，但是镇馆之宝一直会在，不过说不清楚，据说肉形石刚刚从澳洲展出回来……
sunny312,5分,超棒,景色5,,,特别方便马上买买上就出示二维码入园了  方便 特别方便马上买买上就出示二维码入园了  方便 特别方便马上买买上就出示二维码入园了  方便 特别方便马上买买上就出示二维码入园了  方便 特别方便马上买买上就出示二维码入园了  方便 特别方便马上买买上就出示二维码入园了  方便 特别方便马上买买上就出示二维码入园了  方便
罗尼米咖,5分,超棒,景色5,,,故宫肯定要去的，好多值得看的展览和国宝，就是人有点多。还可以在一楼买一点手信，很有故宫味道，虽然说有的有点点贵~同时可以寄明信片回来，我有的朋友收到了，当然也有的没收到。二楼有餐厅可以补充能量，价格在景点之中算是比较公道的！
柳州彭于晏,5分,超棒,景色5,趣味5,性价比5,很方便，直接扫二维码就可以进去了，我去的时候刚好是元宵节后一天，才知道元宵节是当天台北故宫博物院是免费的！感觉亏了呜呜呜
Amieeping,5分,超棒,景色5,,,很好，一直在这里买，可靠又快，因为本仙女很懒，不想每一件商品都一样一样地去写好评，所以特意写了这样一个评论。但是这件商品无论是质量、材质还是款式，肯定都是本仙女所中意的，如果本仙女不喜欢的话，本仙女收到货肯定是会很生气的，很气很气的那种哦。不然这个评论肯定会变成那种喋喋不休，怨气横生，怨天怨地的那种。最后当然不可能忘了给这件商品一个好评，给各位爱**的宝宝们一个购物参考，这个产品还是非常值得购买的！ 祝看到这条评论的各位小仙女们永远年轻漂亮美丽大方，永远都是16岁
塞子,5分,超棒,景色5,,,当天订的票，立刻出票，用二维码直接扫码进博物馆，没有排队，超级快！携程很给力呀！
xd****b,5分,超棒,景色5,,,先买好票很方便。我只来得及看第一展览区的三层楼，相关的信息有:  双肩包，水和食物不能带进去。双肩包要寄存(准备好10元硬币，取包时会退钱)，里面每层楼都有休息喝水处，也不需要怕口渴(提供一次性纸杯，但只有凉水)。如果是单肩包，斜挎，手拎的都能进去。纪念品购买在里面(记得带钱，哈哈)，但餐饮在检票口外面，如果中途肚子饿了，可在检票口盖临时进出印，出去吃完东西再次进入参观。导览器，使用费台币150/台，不用押金但要压证件。我来之前是看过一个台湾制作的6集博物院介绍节目，这个导览器里面说的并没比那些节目多 多少。而且，最无奈的是人人人人人，你想好好听导览实在太难，各路导游的声浪完全盖过了解说器。是否需要各位自行考虑。最后，实在建议台北故宫除了周五周六夜场，不如每月再办一下静音日，让博物馆更像个博物馆。
,5分,超棒,景色5,趣味5,性价比5,很值得一看的文物，不带重样的，许多瑰宝，无不体现着劳动人民的智慧。性价比非常高，解说、环境、展品无不显示着管理者的走心。
_cft01****0982946,4分,满意,景色4,,,这个套票不错，比现场购买划算，兑换时间自由，都需要兑换纸质票，值得推荐！台北故宫博物院对喜欢中华文化的人来说，值得一去！
210****987,5分,超棒,景色5,,,"很方便，直接有二维码，购买以后直接扫描入内，完全没有排队什么的，超快，超方便！
台北故宫还是很值得一看的，里面真的有很多宝贝，博物馆保护的还是很不错的。
去的时候，大肥肉和大白菜都借出去了，真是尴尬，连馆内的工作人员都说，镇馆之宝借出去俩，有点太遗憾了！"
M49****029,5分,超棒,景色5,,,故宫里面值的看、听、学的东西很多，若想了解透彻，至少4个小时。管理也很到位，第一次觉得非常人性化的管理！一票可以来回进出！出去时盖章就可以了！这个非常赞！分类工作做的非常好！没有导游时自己租个耳机就可以全部详细了解！非常用心专业！让知识普及每个人！
年月日yyc100,5分,超棒,景色5,,,台北故宫博物院很大，每个展馆都要仔细看过一天怎么都不够，只能走马观花了，发现有兴趣的展品多看一下就行了。士林官邸参观一下主要是了解蒋介石宋美龄曾经生活过的地方，这个地方主要是参观房间布局，主要物品已经不在了。以上两个地方在我们参观的时候游客数量不多，所以游玩环境都不错。
大笑豆豆,5分,超棒,景色5,,,如果想要比较好的参观体会，一早就进去，从三楼往下参观比较好，重要的经典的三楼为主，自己旅行可以租个解说器比较好。跟北京故宫相比，北京搭配宏伟的建筑更加震撼，但是台北就是以宝物为主，所以看个人体会。我本人更倾向北京，当然二者合二为一自是完美
鱼吞月,5分,超棒,景色5,,,真心感谢！2018年12月28日下午16:00网上预约的免费导览员，本来1个小时的讲解，讲了4个多小时，全程充满激情，认真、细致，带我们从一楼讲到3楼，从3楼讲到一楼，后来问我们累不累，她说讲的她不累，佩服！让我对她的敬业精神感动！结束时她说是因为我们听众太可爱了，谢谢你！
夜岚海,5分,超棒,景色5,,,"士林官邸还是比较推荐的，离台北故宫也算近，一路漫步很不错，可以选择买门票进去看看，或是看一下外观
来台北故宫一定要借讲解器150新台币一台，绿色耳机可以带走，电池用完可以免费直接换，如果不接的话，只能说对外行就是走马观花，讲解很深入，很赞
总体来说这两个景点我觉得要1天，特别是台北故宫2~3h绝对不够"
英厄姆羊祜,4分,满意,景色4,,,进入大厅先去存包处把包存掉在入口的通道处登记携程购票信息就可以进去了。如果是自由行的建议150台币购买讲解器。一共只有三层楼，没有什么团队游客的时候可以看的非常快。看得快可以两个钟头半就结束。国庆期间陆客并不是很多，多得是韩国和日本的旅游团。所以蹭不到什么讲解信息。
135****0693,5分,超棒,景色5,,,很有内在，陈列宝贝超级多，确实应了那句‘台北故宫看文物，北京故宫看建筑’，比北京故宫的陈列物多了不止一星半点。引导有序，服务温馨体贴，值得一天的时间。不过，就是一定要多穿衣服，最好是牛仔裤，短T和一件外搭。
M57****736,5分,超棒,景色5,,,买了故宫和101的联票，故宫可以直接使用，101还得去现场排队换票。小朋友故宫是免费的，101就买了儿童票，不过觉得还挺贵的。如果再优惠点就好。买的是实体票，台湾邮寄，因为买的时候不清楚情况，还写错送票时间，还好携程客服最后帮忙修改。到台湾的第一天入住酒店的时候就收到票了，所以没影响行程，出行前的忧虑都没有了。必须要赞一下台北的寄票的工作人员，寄票是手写的，还很用心用透明胶黏住写字的部分，以防收到破坏，工作人员很用心，所以感觉很贴心。一定要给5星这个工作人员
110****086,5分,超棒,景色5,,,使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。使用方便，性价比很高。
_M13****7241,5分,超棒,景色5,,,在携程上预先买了票很方便，进去直接扫码，不用排队。东西要寄存，免费的。18岁以下不用购票，也不检查身份证，入台证，学生证，直接进去就行，太好了。先上3楼，慢慢从上面逛下来，眼花缭乱，宝贝太多了。值得来！
lwyla,5分,超棒,景色5,,,"台北故宫是真的很漂亮，捷运剑潭站1号出口出来，换乘小18.小19等公交可以直接去到故宫博物馆，远远的就可以看见台北故宫，进去之后要走一段路才可以上到去故宫，有两个展馆，一个是主馆，展出文物，一个是2号馆，展出的是现代展览。进去之后可以储存自己的东西，在最右边有很多柜子， 存一次大概是10元台币。记得租导览机器哦，一部机器是150台币。
故宫分三层，每一层都有很多的展馆进行展览，真的，认真逛下来的话可以逛上一天不夸张！
文创在B1层购买，故宫里面也有吃东西的地方，白酱意大利面强烈推荐好吗！！
总之，台北故宫是我想再去一次游览的地方！"
pr****aft,5分,超棒,景色5,,,南院和本部都去了。阿里山回程时顺路去了南院，当时的特展是乾隆老头的包装秀（他用来装自己收藏的文物的包装，本身也是精致的文物）。本部更不用说，不但是必去，而且是每次去台北最好都去，因为文物太多，只能轮流展出，每次都可以看到不一样的展品。
118****263,5分,超棒,景色5,,,值得看.........................................................................................................
白头海妖,5分,超棒,景色5,,,周一上午去的，去之前简单看了攻略，说要尽量早一点去。我们九点钟到的，当时已经比较多游客了，到了10:00am左右，游客已经非常多了。整个故宫博物院放开展览的区域并不算太大，我去的这次一共开放三层楼，有近10个展厅，分别展示了书法，画作，玉石，青铜器，瓷器，清朝文书等等各种文物。我大概只花了三个小时的时间，所以只能走马观花，建议对文化，文玩古物，历史等有兴趣的朋友，预留一天的时间细致观摩（可以在服务处花150台币租用一个电子讲解仪器），毕竟台北故宫博物院是可以一票一日之内多次入馆的（中途如果要离馆，可以通知工作人员给你在手臂上盖一个印章，后面凭印章入馆）
137****7498,3分,不错,景色3,趣味3,性价比3,"来这里，是听说有的藏品是北京故宫博物院没有的。借了讲解机，进入博物馆，进门处的显示屏上，打出在馆内现有的人数，这对大家都有个良好的参观环境有点作用，不至于人太多，降低安全隐患。说真的，馆内的藏品并不是很多，但每个朝代的介绍还是相当详细。
给大家一个提醒，即使是在8月份，馆内空调开的很冷，没有外套，完全坚持不到看完全部展品。"
暖雪漫天,5分,超棒,景色5,,,直接刷了手机上的二维码进入，非常方便。带我妈妈，阿姨，姨父去的，开始我妈和阿姨还不想去，结果最后玩得很开心，觉得台北故宫博物院的展品很丰富，一路上都津津有味，不停拿手机拍照。可以带上自己的本子，里面有仿的清朝印章可以收集，没有带本子旁边也有专门的宣传图册给游客敲章带走做纪念。可惜一次只有2个章，过段时间才会换另外2个章。早上9点进入，直蹦3楼看镇馆三宝：白菜，红烧肉，大鼎。如果晚了都是各种旅游团的人，要排队围观了。士林地铁站下来，1分钟走到车站坐公交车，直达博物馆大门口。博物馆里还有邮局可以寄明信片，有个特色清朝邮筒。如果想收集一套台币做纪念，20元硬币，一定要在邮局这里兑换，其他地方都没有。
LEOnardo Zhang,5分,超棒,景色5,,,彩打门票后可以直接在扫QRcode进入参观。18岁以下儿童免费（据说台湾很多博物馆都如此，鼓励儿童多参观博物馆），水和背包（双肩包、单肩大包）不可以带入，门口有存包处。“玉白菜”每三个月会换一个展室，紧密拿本讲解书就知道位置了，看白菜和鼎要排队。
298****625,5分,超棒,景色5,,,故宫博物院真的是值得一去的地方，我们在里面足足呆了一天，先预定了人工语音导览，整整2个小时，导览员讲解了很多细节，据说除了一定要介绍的部分，不同的导览员会讲解的项目是不同的，当然现也有电子导览，如果没办法约到人工导览，借电子的也是不错的选，还没有时间限制。这次看到了著名的肉石和大白菜，还有佛像，瓷器，书画，做工和细节都是让人惊叹的。可惜的是这次没安排嘉义的行程，票价包括了台北和嘉义的两家故宫博物馆
M29****679,5分,超棒,景色5,,,故宫藏品很丰富，值得慢慢参观，细细感受。扫码进入很方便，没有排队。语音导览有的放矢，节省了一定时间，但感觉还是走马观花，意犹未尽。101人很多，排车队，换票排了一次队，乘电梯还排一次，不过时长也还能接受。
Yuhongpan,5分,超棒,景色4,,,闲时喜欢翻古字画书，发现中国古代很多名闻遐迩的作品原来其真迹并不在北京的故宫，而是在台北的故宫博物院，于是长久以来对此故宫心向往之。可是没想到那天碰到一大队旅行团，不愿花时间排长长的队看最著名的大白菜、红烧肉，只是带着小儿子在楼下的儿童学艺中心观赏与大白菜有关的动画、游戏、图片、模型，倒也受益非浅。
158****3231,5分,超棒,景色5,,,"很方便的购票方式，出票也很快，但是一人一个二维码，用起来很麻烦的吧
很方便的购票方式，出票也很快，但是一人一个二维码，用起来很麻烦的吧
很方便的购票方式，出票也很快，但是一人一个二维码，用起来很麻烦的吧"
蓝风筝K,5分,超棒,景色5,,,总体比较不错，唯一就是玉白菜没有见到，
M22****6122,5分,超棒,景色5,,,一路畅通，看到了镇馆之宝“酸菜白肉锅”
joub110,5分,超棒,景色5,,,中国的宝贝都在台湾了，什么时候能回归？
涛声-依旧,5分,超棒,景色5,,,感觉没有那么大气，服务比北京更人性化。
_WeCh****85182,5分,超棒,景色5,,,台北故宫非常值得去，时间安排一定要充足，因为每一样展品都是巧夺天工，叹为观止！
唐唐,5分,超棒,景色5,,,一直习惯在携程上买票，方便、放心，省钱
ZB2112251965,4分,满意,景色4,趣味4,性价比4,沿着台湾岛游走了一圈，台北 嘉义 新竹 高雄花莲等等非常不错的景色。每个城市非常干净。夜市小吃很多，也很好吃。回来时买了点感冒药，治疗效果非常好，要比大陆的药效好。
马虎的爸爸,4分,满意,景色4,,,去的那天是周六，人很多，幸好提前订了票，非常方便，扫一下直接进场，不用等着排队买票。正好碰到有动物展，小朋友喜欢看。
186****6148,5分,超棒,景色5,,,挺方便的，拍了直接电子票验证通过，不用另外取票。但其实也可以当场买票。去的时候是四点多，买票处挺空的。还有一点，周末博物馆开放到晚上九点，所以可以安排在下午或晚饭后，团队比较少了再去，不用人挤人。
星脉淼淼,5分,超棒,景色5,,,方便，不用排队扫码即入。现场还要排队
vivianshieh,5分,超棒,景色5,,,网上购票很方便。故宫博物院挺好，肯定值得去。可惜没有看到白菜，去台中展出了。
孙桂马,5分,超棒,景色5,,,了解下历史，尤其是内地了解不到的历史
富查伊拉司马相如,5分,超棒,景色5,趣味5,性价比5,很好，东西很多，服务很好，环境优美
202****037,5分,超棒,景色5,,,直接刷码进入，很方便。藏品很多，走马观花，2个小时。仔细看的话，半天不够。
kevin7817,5分,超棒,景色5,趣味5,性价比5,台北故宮博物館展出的作品包括一些來自中國大陸的歷史文物文化作品很值得一看，要了解中國歷史文化是很重要的旅遊景點！
_WeCh****669380,5分,超棒,景色5,,,国宝挺多，日本人和韩国人比较多。
Ricky3000,5分,超棒,景色5,,,一个非常漂亮的博物馆。有了这样的博物馆，文化传承上能让台湾人民觉得和大陆是同祖同宗，对台湾下一代的教育很有意义。
288****102,5分,超棒,景色5,,,这个真心不错，就一卡，集悠游卡，101门票，故宫门票于一体，可以储值搭捷运，便利店购物等。101要去5楼换票，故宫可以直接刷卡进入。门票不用同一天使用，相隔14天内都可以。
lulusun728,4分,满意,景色4,,,过年期间白菜和五花肉都出差了……
✨王慧民✨,5分,超棒,景色5,趣味5,性价比4,去台湾特别的有意义！性价比超高！
Geniuse,4分,满意,景色4,,,人不是很多，风景很好，宝贝不少。
wenwen温温,5分,超棒,景色5,,,博大精深！一定要留够时间！感叹！
o0唱游,5分,超棒,景色5,趣味5,性价比5,台北故宫博物院位于台北市士林区至善路221号，是台湾最大的博物院，也是中国三大博物馆之一。
北京BJ土著,5分,超棒,景色5,趣味5,性价比5,这里地方不大  但不乏精品  不只是翡翠白菜和东坡肉  希望两岸早日统一  不强求精品回流 但至少方便互相交流  祖国万岁 中国加油！
xxxmeng,5分,超棒,,,,值得！除了地理位置稍微有点远了以外，离士林夜市挺近的。面积不太大，有很多比较难得的藏品，看到了翠玉白菜。和北京故宫比起来感觉藏品梗精致，保存更完整些。
四眼蛙蛙,5分,超棒,景色5,,,之前来过，还是值得再来，宝贝太多。建议早上一开门就来，人少，晚了开始有团队了。翠玉白菜必看，这次没看到红烧肉。
138****8989,5分,超棒,景色5,,,去故宫直接扫二维码就好了，很方便，只是没找到那个预定的中文语音讲解。因为要赶时间也没有好好欣赏，应该要慢慢逛。
Amy哎呦喂,5分,超棒,景色5,,,刷票进非常方便，建议预订，不用排队，而且买好内是几天有效，随便哪天都可以进，太值得一看，各种奇珍异宝都想搬回家
_WeCh****27273,5分,超棒,景色5,趣味5,性价比5,值得一去，馆藏丰富，精美绝伦。
_CFT01****9405854,5分,超棒,景色4,趣味4,性价比4,台北故宫博物院是仿照北京故宫博物馆建造的，里面收藏了很多的文物，里面非常的大，收藏了中华上下五千年的历史文化。
嘴馋的栗子,5分,超棒,景色5,趣味5,性价比5,几年前跟团游过一次，只可惜卡着时间点没有细看，据说里面的珍贵文物比北京故宫博物院还多，以后有机会再去看一次。
四眼蛙蛙,5分,超棒,景色5,趣味5,性价比5,去年9月去的，赶上了取消个人签的末班车。人不算很多，主要是团队。再次去看了翠玉白菜，书画没怎么看，喜欢瓷器馆
PoseidonYY,5分,超棒,景色5,,,非常好用，随到随用，很方便，携程最靠谱！随后去了士林官邸，所以买了套票。两个地方相差不远，打个车一会儿就到了
adgjl159,5分,超棒,景色5,趣味5,性价比5,看中国古董文物，必须要看北京故宫博物院+台北故宫博物院，加起来才是上下五千年，来一次不容易，一定要去看看哦！
134****0461,5分,超棒,景色5,趣味5,性价比5,除了出捷运以后还要打车或者公交，有点麻烦外，故宫本身真的相当完美。可以静静的转好久，文房类的物件真的精致极了
100****222,5分,超棒,景色5,,,扫码验证非常方便。台北故宫博物院距离士林捷运站最近，门口有很多公交车。扫码进去之前需要寄存背包和水、食物。展品太丰富了，足够逛到体力不支，只是今次去的时候翡翠白菜和红烧肉都外借展览了。。。
M30****675,5分,超棒,景色5,,,网上购票比在现场买便宜一点点，出票特别快，入场很方便，客服态度好。故宫特别推荐去，文物超级多，一天都不够用。
FidoMaru,5分,超棒,景色4,趣味4,性价比5,台北故宫博物院，又称中山博物院，里面有非常多的藏品，据说一个月换一次展品，一辈子也看不完，非常值得一去再去
shan****g7928,5分,超棒,景色5,,,台湾观光必须去的地方台湾故宫，网上订票很方便，价格也便宜一点。进去时刷码就可以了，物品必须存放，不能带。宝贝很多，半天来不及看。中间可以出来吃饭，手背上盖章。边上的咖啡吧东西便宜又好吃。
M22****1747,5分,超棒,景色5,,,环境好，交通方便。文物保护好，值得去看看的地方。有机会还会再来的。
66****589,5分,超棒,景色5,,,订票非要方便，使用也非常方便，而且价格比窗口售票更便宜，值得推荐。
M44****718,5分,超棒,景色5,,,建议早点过去，这样可以避开人流。定了故宫和士林官邸联票，非常方便。
angela pao,5分,超棒,景色5,趣味5,性价比5,最出名的清明上河图就在这里了，还有一些从北京故宫运过来的珍贵文物，所以台北的故宫博物院还是非常有看头的呢
Tony淇,5分,超棒,景色5,趣味5,性价比5,台北故宫博物馆的整体设计是真的很传统，里面珍藏着中国各年代最珍贵的宝物，冷气开得很足多带一件外套没错哈哈
穿梭在硅谷与华尔街,5分,超棒,景色5,,,*****里面都是稀世珍宝啊，简直大开眼界，感叹古人的智慧与勤劳
D45****76,5分,超棒,景色5,,,好多宝物！尤其是翡翠大白菜和肉石，巧夺天工！棒！18岁以下免费！
alice959,5分,超棒,景色5,,,很好，。                                                          下次再来好好参观
_WeCh****717180,5分,超棒,景色5,,,携程购票方面快捷，台北故宫B1的商店超级好，里面的东西精美，价格合适，非常有纪念意义，三宝只看到了毛公鼎，其他两件外借展览，不过其他藏品也很震撼
320****721,5分,超棒,景色5,,,方便好用，嘉义故宫博物院也能用，不用排队，直接到门口扫码进入即可
190****577,5分,超棒,,,,这里有很多北京故宫博物院都没有的藏品。非常值得一看，有自助讲解，很方便！个人认为这是台北最值得去的地方。
匿名用户,5分,超棒,,,,"我很满意,因为这是我一直想去的博物馆。花了大约2个小时,但是我不得不走得很快才能看到所有东西。"
_WeCh****53899,5分,超棒,景色5,趣味5,性价比5,值得打卡的必游景点，去了北京故宫，香港故宫，孩子们还是来了台北故宫感受了一下。可惜白菜和肉形石都出差了，下次还要再来看一遍。孩子们都免费票哦！
菠萝塔盘尼,5分,超棒,景色5,趣味5,性价比5,是去台湾旅游必去的景点，里面有很多宝贝，看到了翡翠白菜，还有很多历史文物，挺长见识
139****2326,5分,超棒,景色5,趣味5,性价比5,真心值得一去的地方，很多珍宝藏品，找一个好一点的讲解，可以获得很多知识。里面的文创纪念品也很值得购买！
lilian404,5分,超棒,景色5,,,看了一下午，都是珍品呀
小熊9427,5分,超棒,景色5,,,虽然对文物没有什么特别大的兴趣，但是既然来了，还是有必要要打打卡的，看到碧玉屏风的时候特别震撼，很精细
Laodun117,5分,超棒,景色5,,,好多宝贝，保护、分类的很好，有的展区还会接合现代科学做介绍，服务人员大部分年龄都比较大，服务态度很不错
_WeCh****56011,5分,超棒,景色5,,,来台湾玩，抽了个上午到博物馆看了一下，9点左右到的，时间刚刚好，直奔二楼的红烧肉和大白菜，人不多，刚好不用排队。看完出来队伍就很长了。不得不说做工真的很精细，近看也和真的一样，很赞。
_WeCh****72555,3分,不错,景色3,,,有沒有人告訴你們士林官邸不要門票啊？台北故宮博物院是值得去的。
Nenry,5分,超棒,景色4,趣味3,性价比4,總體來說還是比較方便的，不需要去窗口取票，直接刷手機就可以進去，而且價格也差不多，下次還會考慮在攜程直接訂，希望在價格方面可以有更多的優惠。
nini917,5分,超棒,景色5,趣味5,性价比5,很好。讲解员如数家珍，里面出于保护，灯光很暗。不能背双肩包。
马虎的爸爸,4分,满意,景色4,趣味3,性价比4,跟咱北京不能比，最大的亮点是白菜和东坡肉，可惜每次都要排很长的队伍，展馆不是很多，有时会有些特展，还不错。值得打卡一次！
是潘tutu啊,5分,超棒,景色5,,,感受台湾的特色，每个人都很友好，非常感谢在外指路的阿姨们，很热情的，去的当天下雨，丝毫不影响观看人数
