user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,video-js src
M22****0526,1分,不佳,景色2,趣味1,性价比1,说真的，第三次去故宫了，前两次都很好，这次的差感就在于故宫几个殿都在维修，护栏全部围着，有些还关闭了，说白了，你真能远看不能近看，原本里面的内饰可以到门口观看，现在不行，只能看外围，整个故宫客流稀稀拉拉。,,
183****3722,1分,不佳,景色1,趣味1,性价比1,很一般，环境内容条件都差，不如去博物馆,,
PumaCCC,1分,不佳,景色1,趣味1,性价比1,路线无法返回停车场,,
320****017,1分,不佳,景色1,趣味1,性价比1,很安静，方便，经济,,
_yt1****913,1分,不佳,景色1,趣味1,性价比1,误导消费者性价比低，,,
巴布亚吕不韦,2分,一般,景色4,趣味3,性价比1,和朋友一起去的，到了故宫就跟着导游讲解逛了半天，然后就到了闭馆时间，珍宝馆和钟表馆都没时间去了，没去的馆票也退不了，同团的伙伴在公众号买的票，没去的馆都给退钱了，为什么携程不可以呢？？感觉太亏了？性价比低，,,
_M13****4912,1分,不佳,景色4,趣味3,性价比1,打电话给导游，没人接听，提前到了指定的地方也没有人理，白花了解说的钱。,,
hhr_1485,2分,一般,景色2,趣味5,性价比2,人头不是攒动，而是不动，活脱脱给我挤成纸片，我问过当地人啥时候人少，当地人回答：大年初一……我方了，感觉自己出生偏远地区也挺好的。图片是截图，因为我的手没法拿上来拍照片……,,
M58****048,2分,一般,景色4,趣味2,性价比2,展品太少，包括收费的珍宝馆。建筑物许多不许进去，只能外面看。性价比很低，不满意。,,
M29****012,1分,不佳,景色1,趣味1,性价比1,这个哪是故宫门票，就是坑，搜索故宫门票，前面全部是这个什么礼品票，门票在最最底下，而且就算礼品票，哪礼品呢，说邮寄过去，几天了没看到,,
翠屏鱼,1分,不佳,景色3,趣味1,性价比1,导游水平太差，前面站着废话讲了一大堆，到后面看时间来不及，珍宝馆前直接就把大家解散了。进了珍宝馆看着其他领队都在兢兢业业地带队讲解，和我们的比比，我们的导游就是个渣,,
锦鲤附体啊,1分,不佳,景色5,趣味1,性价比1,故宫集合后导游登场，导游水平太一般，讲解较少，基本上没有什么趣味性。建议大家能报团的报团吧。性价比低，有待改进，,,
M33****6650,1分,不佳,景色5,趣味1,性价比1,找不到讲解的人,,
M42****0038,1分,不佳,景色4,趣味1,性价比1,性价比低，这个电子导游五星差评，从进到出我的耳机就没有讲过经典，这玩意可千万别买,,
110****026,1分,不佳,景色1,趣味1,性价比1,导游讲解太差,,
Kikko,1分,不佳,景色1,趣味1,性价比1,辣鸡 不是门票 误导人 千万别买,,
幂悦儿,1分,不佳,景色4,趣味3,性价比1,网上买的票40 结果冒出个礼品图不是门票，还退不了 坑货,,
M35****913,1分,不佳,景色5,趣味1,性价比1,【踩雷！！！千万不要买】秀才说导游的水平真的是一言难尽，最多看了几期上新了故宫就出来当导游了，自诩从业七年，真不知道这么长的从业时间都在干嘛。首先，写的是精品小团，事实上人非常多，预约了估计有50人，实际到场的都有40人左右；其次，导游的组织能力很差，导致场面一度混乱，出发时间也不准时，大冷天所有游客只能在寒风中苦等，不少人还是带着孩子来的；性价比低，有待改进，可玩性低，再次，讲解没有条理，东拉西扯，想起一点讲一点，不知所云，自言自语、口头禅非常多，很啰嗦；最后，缺乏文化内涵，去珍宝馆的时候，给游客描述点翠工艺时，此处引用导游原话“你们进去就看那个蓝鸟毛就行了”我真是惊呆了。不期望导游带着一腔对故宫和传统文化的热爱进行讲解，也不能如此敷衍游客吧……建议租赁故宫宣教（官方）的讲解器或聘请官方讲解员，这个野鸡讲解真的不值得付出时间和金钱。,,
_WeCh****085422,1分,不佳,,,,买的票，星期一不开放，也不退票,,
M41****057,2分,一般,景色2,趣味2,性价比1,百闻不如一见，见了不如不见，别去,,
阿伊A1,1分,不佳,景色5,趣味3,性价比3,只能网上预约售票而且当天退票也不放票,,
186****2097,1分,不佳,,,,昨天晚上8点在携程预定了故宫门票，和同学说要去故宫玩，同学说一起约着去吧，同学在故宫官网预定了门票，还提醒我最好去官网预定，由于已经付款预定成功就没听，结果真是不靠谱，半夜11点给我发信息说没预定成功，立马去官网查看发现没有票了，导致我们约的计划因为我而变化。提醒大家最好不要在携程预定，浪费金钱和时间，拖延着时间买成功了让你以为订了，结果拖延着时间等到官网也没票了告诉你没预定成功。搞笑不，这么大商家不是欺负消费者嘛？要是没预定成功就不让买不让选那个日期，我们还能知道去其他途径买，这样拖延着时间告诉你买成功了其实各个渠道卖完了说没成功。关键当时买的时候官网是有票的，这样谁还敢用携程？,,
M25****4436,1分,不佳,景色1,趣味1,性价比1,根本买不到票的破软件，浪费时间，买不到早说啊,,
M31****7833,1分,不佳,,,,皇帝的老城，一条一条砖头，一块一块水泥,,
雁归北,2分,一般,景色2,趣味2,性价比2,"1、北京的故宫游玩体验感比西安的华清池、兵马俑差很多，只让看墙，不让看里面陈设。西安的都可以进里面去观看陈设，知道大概是什么情况。
2、自助电子讲解器，建议大家不要购买，真心无用。走到下个景点，才开始说上个宫殿的解说。
3、整个游玩的体验感还是差很多，比起古都西安的游玩体验感差很多。好好的宫殿要不改成商店，要不不让人看，要不就是卖字画的。根本无法真正观看明清代皇朝的摆设历史感。",,
M23****4485,2分,一般,景色5,趣味2,性价比3,还要排队激活，很烦人，这个排队买票没区别,,
M30****9795,1分,不佳,景色3,趣味3,性价比2,景色一般，,,
M44****0235,1分,不佳,景色1,趣味1,性价比1,导览钱白花啦！骗人的～到这不认，还得花钱自己再买性价比低，,,
一颗萌萌哒的人,1分,不佳,趣味1,,,要提前一天在网上才能买到票，凌晨买都不行，郁闷,,
_WeCh****712877,1分,不佳,景色1,趣味1,性价比1,买完发现比**贵多了！讲解也是一般话 那么冷的天让我们坐外面凳子上很久 就是为了等我们给他写好评！应该是每个讲解员都这样的吧，不知道天多冷风多大吗？走马观花一圈 拍几张照片就算故宫去过了,,
63****296,1分,不佳,景色5,趣味1,性价比1,为了完成小朋友故宫一日游的任务也为了一睹传说中的故宫风采，我提前一周订了VIP导游票。暑假里带着孩子游览颐和园+圆明园后认准了VIP导游，从品质到服务都是相当的棒！。前一天晚上，收到了导游先生的短信，要求我回电话。电话里提醒我准备健康宝，之后什么都没有。我想那肯定就是正常门口集合了，于是第二天中午12：40到了故宫门口，安检排队15分钟，走到午门15分钟，这期间给导游打电话说他已经带着队伍开始入园了，要我追赶他。到了午门才知道需要换票，望着长长的换票队伍， 20分钟之内排不到我们。我想说：故宫安检和换票以及走到午门这么多超长时间的预算，为何导游不提前提醒，VIP导游是吃白食的么！小朋友急的开始哭了，算了下排完队进去跑步找到导游估计要40-50分钟了，小朋友的作文肯定泡汤了，与其跑的上气不接下气听后几十分钟不如放弃吧，怪只怪自己遇到了无良导游，我要是知道这些前奏，我干嘛还找VIP导游，没天理啊。小朋友一直在掉眼泪，我的心也疼的厉害。VIP导游先生，您的导游证是买的么，起码的集合前提醒注意事项的职责您都不会么！后疫情时代，我们的生活质量就要差到这种程度了么，小朋友也能坑......,,
_CFT0****5898,1分,不佳,景色1,趣味1,性价比1,"很不值的，直接自己买个自助耳机听解更方便
性价比低，有待改进，而且一直电话进来，讲解断断续续",,
飞天小猪588,2分,一般,景色3,趣味3,性价比3,故宫门票必须提前预定，当天不卖票,,
186****2345,1分,不佳,景色5,趣味4,性价比1,导游非常不专业，在到达后40分钟都没有提醒门票激活，导致无法跟团，游览失败,,
恺楷而谈,1分,不佳,景色5,趣味5,性价比5,用携程很久了，第一次发现不靠谱，没有成功预约进园，整个行程被迫取消了，很可惜就这样错过了故宫600周年。对订单本身很不满意，虽然后期给了一定的赔付。,,
六目狮,1分,不佳,景色1,趣味1,性价比1,"故宫，封起来的地方越来越多，服务越来越差。原以为换了新馆长会好很多。其实并没有。
中间的殿，围栏在台阶以下。地砖一片新一片旧，像补丁一样。
网上购票，到现场再排队激活。说是新冠，如何如何，结果，里面所有的展览馆都没有规划引导，人都挤成一片。工作人员抱着牌子躲得十万八千。
任何一处景点，工作人员吆五喝六的管的就是不要坐台阶。其他拥堵，一概不管。
故宫年年去，体会一年比一年差。新馆长的精力大概都在产品上。一堆照抄台湾和日本的文创。质量差，价格贵，做工粗糙，抄袭严重。
不知道该说啥。很失望。",,
榴莲567,1分,不佳,景色3,趣味1,性价比1,导游非常不好，根本不管，我花这个导游费这是干什么？大家以后别花这个钱，导游根本不负责任，根本不管，没影了,,
M29****9286,1分,不佳,景色3,趣味1,性价比1,不值一去，只看见人了，还就是排队，真心不怎么样,,
M40****2572,1分,不佳,景色2,趣味2,性价比2,19号晚上8.40下单，20早上七点半就接到另外有事的通知，取消订单居然订单取消了钱却一分都没有退，问客服就是一句话看退改规则，去看结果是下单的时候就已经过了取消订单的时候了，所以提醒大家以后下单时注意，千万不要掉坑,,
M40****0321,2分,一般,景色5,趣味3,性价比4,午门检票人员态度差，不耐烦，差评！哪有为大家服务的心态，应加强学习培训！窗口行业，真是太不应该了，而且还是整个国家的窗口！,,
itraveleri,1分,不佳,景色1,趣味1,性价比1,"差劲，产品经理还有IT应该更改界面，把含讲解和不含讲解一并列出, 供消费者一目了然看清楚。你这样含讲解放第一，不含讲解放那么后面，谁看得见！！！这样会让消费以为贵司这款产品只有含讲解的选项，一点都不严谨。后面竟然还有不含讲解！难不成还怪消费者买东西没看清楚？坑！一人浪费49元，两人就是浪费98元！！！！！！不是所有人都喜欢扎堆！",,
M27****4213,1分,不佳,景色1,趣味1,性价比1,携程有哪项条目写了故宫六百年展15：40后禁止入场？怎么，在消费者咨询工作人员都没得到具体时间的情况下，赶到午门底下入口处就告知不能入场了？工作人员说的短信通知是哪一条，携程上写的毕展时间在哪儿？店大欺客还能这样？单馆长用那么多心血把故宫好不容易发展好了，又被弄成现在这个狗样子？垃圾,,
老脚,2分,一般,景色5,趣味2,性价比2,非常不专业,,
E43****01,2分,一般,景色4,趣味2,性价比2,等待时间长，导游一直拖拖拉拉等迟到的客人，讲解水平一般，充其量算个领队，算不上讲解，更称不上精品,,
汉堡包95,1分,不佳,景色5,趣味5,性价比1,两个一星不是给故宫的，是给导游的。啰哩啰嗦讲了一堆和故宫无关的知识，跟着他走玩不了几个地方，还不如跟着微故宫。性价比低，有待改进，弃团了！,,
136****7786,1分,不佳,景色1,趣味1,性价比1,这就是个骗局，一堆链接点进去把票买了，临了告诉我不能去，让我自己换个地方买票，都知道故宫需要提前约，现在让我换时间，我能换得了吗？绝对差评,,
_WeCh****80745,2分,一般,景色4,趣味2,性价比2,"故宫必须值得去，但这次的讲解很失望。野史太多，故事太多，参观进程缓慢，陆陆续续报名讲解的人都自由活动了……听劝的话，在进门的地方自己租一个讲解器，还挺方便的。走到哪讲到哪。
钟表馆，珍宝馆人很多。建议自己看好时间，可以现场购买那两个展厅的门票。",,
M13****192,2分,一般,景色4,趣味1,性价比2,主要想吐槽讲解，号称资深讲解，一点专业知识没有，通篇是野史八卦，还有好多常识错误，什么台北故宫博物馆？靖难之役叫“建南之役”因为发生在建南？明朝要“立长不立贤”？团里有小孩的，人家报名资深讲解是想听点知识的，别误人子弟了好吗。后来实在听不下去了就自己拍照去了。,,
Monster_Gu,1分,不佳,景色1,趣味1,性价比1,有特定的时间， 导游告知午门，但是对于第一次去的人时间把握不好的话就特别不合适， 我们当时不知道西华门跟东华门， 骑了单车后来发现进不去， 然后绕着故宫走一大圈， 因为之前有过其他地方的导游带领，有过对比就会发现这的导游就很不耐烦并且也不管你从哪来反正你要到达目的地就只能自己想办法，如果带着老人或者小孩子的不太推荐这个。如果小情侣的话 要么打车要么你自己提前一天去研究路线，这里的旅行社跟导游一言难尽吧。性价比低，可玩性低，建议大家还是去选择每半小时就一场的那种，千万不要选择固定时间的。,,
M28****0101,1分,不佳,景色5,趣味5,性价比5,故宫买票为什么强行给予讲解呢。不要讲解不行吗。,,
大妞,1分,不佳,景色5,趣味1,性价比1,导游很不耐烦，本以为收费80门票给了138应该服务好一些，结果导游根本没时间搭理，就一直浪费在等人上！最后直接放弃了，不跟团自己走走看了,,
tinaa1989,2分,一般,景色5,趣味4,性价比2,理想与现实还是有差距啊，本来想着买个深度讲解票，能逛的更系统也更有趣。结果只逛了故宫的一半，钟表馆和珍宝馆也无讲解，全是自己瞎逛，和预期差距挺大，很失望。导游的服务态度是不错，但讲的一般，语速有点快，逻辑不是很清晰，还有些口误的地方。再就是钟表馆和珍宝馆现在展出的展品实在是不咋地，感觉好东西都收起来了不给看，单独买的这个票真不值，建议大家不要买联票了，尤其是钟表馆。性价比低，,,
M41****9400,1分,不佳,景色3,趣味3,性价比3,退不了票，体验不佳，性价比低，景色一般，可玩性低，,,
M52****824,1分,不佳,景色1,趣味1,性价比1,非常烂的体验，人没来齐不让进园，有人生病了没来就大家都没得进去了，这是什么一种旅游规定，乱来！,,
M42****0107,2分,一般,景色2,趣味2,性价比2,体验不佳，太累了，走不动可玩性低，景色一般，,,
lctdl,2分,一般,景色4,趣味2,性价比2,因为买的是入门加景区导游介绍加钟表馆的套票，看到是随时退，只是不支持部分退，以为是三种功能不能部分退，就订了两个人，结果爱人突然有事去不了了，商量退一个人就遇到了麻烦，后经携程协调给退了一个人，本应该感谢和好评的，但供应商没有把我爱人的门票退掉，结果入故宫门遇到麻烦，现场打电话给供应商，两个电话都不接，后来找携程，才联系上供应商把票退了，在故宫入口等了一个多小时，但愿不是供应商有意折腾我，另外，门票预订后，联系携程也很困难，没有人工接听。性价比低，体验不佳，可玩性低，好景色也没有心情看了。,,
M51****466,1分,不佳,景色5,趣味5,性价比3,导游乱讲解，欺负外地游客不懂，回来一搜根本就不是这么回事，呵呵,,
海夕小鱼儿,1分,不佳,景色3,趣味1,性价比1,导游水平太差，一路同行的好几个家庭听了没多久都自己退出了。切身体会，水平不行，讲解没有趣味性，耽误时间,,
M42****2108,1分,不佳,景色5,趣味3,性价比1,本来以为只是套票，没想到给我们定的是团体票，不跟导游就没法进，导游自己在过检票口的时候出了问题，她的身份证和人对不上，我们一群游客就在里面等好久，半天等不到导游，到最后还是我们自己散了各玩各的。磨叽半天，体验感极差，出了这岔子还一点都没赔偿的意思，我花这钱买的是啥???,,
九阿子,1分,不佳,景色1,趣味1,性价比1,垃圾酒店，人工差评,,
太阳大头针,1分,不佳,景色1,趣味1,性价比1,"我提前14天预订成功的故宫门票，当我和孩子千里迢迢赶到北京，按照预订时间早上赶到故宫门口，却被告知门票被取消了，而服务态度极差，当事人不解决实际的问题，相关负责人也只是推委！
体验不佳，极差",,
M54****948,1分,不佳,,,,网上订票老人就别去了，好多老人都止步了！,,
_WeCh****440754,1分,不佳,景色5,趣味5,性价比1,差评送给携程的代理，我买两张成人票，其中一个联系人按照我原来买机票的信息点选的，自动选定了护照号，他们代理系统问题出成了老人票，还要自己去票务补差价，十一期间害我绕着宫门跑来跑去，排队自己现场解决，搞了快2个小时才进去。很是无语和体验不佳，生气。。。,,
M22****2764,1分,不佳,景色1,趣味1,性价比1,十多天前预订成功了，商家出行前一天取消，赔偿未果，大家不要在携程订,,
m25****0231,1分,不佳,景色1,趣味1,性价比1,"拜携程所赐，非常非常差劲的一次体验！！！
9月23号就出票成功了，结果10月4号突然通知没有帮小孩买到故宫票，4号5号游玩的心情都被影响了，打了无数个电话督促携程尽快处理，此处省略一万字，结果在告知已经处理成功的情况下6号入故宫参观还是被拦住了，不得已再次打了N多个电话催促携程尽快处理，最后等处理完进去故宫比原计划延迟了两小时，等找到导游都十点半了，勉强玩了不到两小时就出来了…十一专门带小孩来北京来故宫参观，结果因为携程不靠谱的服务，两家人的体验太差了，游玩的心情也被影响了，实在是糟透了！以上都是客观事实，我将保留所有证据向相关部门逐个投诉，维护一名消费者最基本的权益！",,
138****6845,2分,一般,景色5,趣味3,性价比3,"体验不佳，景色非常不错，但导游讲解太差了。
这是故宫大部分开放后我第2次来，因为上一次是将近一年前，讲解讲的非常好，令我留连往返，回家关注了公众号进一步补盲，一般不看综艺的我基本全程追下了《上新了故宫》，觉得真的要再来一次。
于是十一假期满怀期待的带着老人孩子都来了！门票加讲解就一共700多，但我预感很值。结果呢？运气太差被安排的导游是50多岁的阿姨，强调一下我决不是年龄和性别歧视！只是想为了促进讲解平台的更高质量说一下导游特征。她全程没有重点，到了殿门不讲相关的历史故事，讲自己的感受，自己的经历！讲魏忠贤讲了全程的乾清宫和交泰殿，还没走坤宁宫，先带我们去了延喜宫，问题是水晶宫讲的一团乱，和主宫的关系是啥？老人一头雾水根本听不下去了，真假皇帝没讲，婆婆都被别的团吸引了！
没有对比就没有伤害，我实在听不下去了！
老公本来听我说的也很期待，没有对比的情况他说：必须再来听一次。，
把这些说出来只是本着负责任的态度，导游的名字和姓氏我都不说了，其实态度是很好闲暇时我们也聊的很好，但，真的不专业，她说她疫情之前是做南极导游的。所以希望平台在选导游时也能够对游客负责，做好足够的培训，谢谢。",,
na****jun,1分,不佳,景色5,趣味1,性价比1,如果你受得了你参观的前一天晚上通知你门票没给订上，你就在携程上订吧！！！切记，一定要直接上官微订故宫门票，讲解什么的真的不重要。,,
205****161,1分,不佳,景色1,趣味1,性价比1,"携程作为一家知名旅行社，确认好的订单无法履行。


9月23日于携程上预订故宫的套票服务（门票+导游) ，并于当日收到携程发送的书面确认。


行程日期10月6日，携程于10月4日推翻书面确认，告知门票没有预订成功，造成一行三人无法参观故宫，对此次行程造成了严重影响和经济损失。


期间携程故意拖延，恶意欺瞒。
首先，携程没有能力预订，消费者完全可以在故宫官网自行**，但携程发送的虚假确认信息，导致消费者错过了**时间。第二，故宫提前10天抢票，10月6日的门票应于9月26日就已明确预订失败的结果，但携程没有履行及时告知义务，瞒骗消费者。


沟通协商的过程中，携程拿不出解决方案，没有契约精神，没有专业操守，店大欺客！",,
sophiacat,1分,不佳,景色3,趣味1,性价比1,"导游极其不专业，
1 说好提前一天电话沟通，实际只是发一条微信，集合时间语焉不详
2 到现场等候超时半小时仍因人未到齐不能预检，询问说人未到齐全团不可入，与提前通知的不符
3 收走了所有人身份证，实际只需要三人身份证就能进入预检流程，导致所有人都要超时等候
4 9点入园，实际9点还在预检
体验不佳，性价比低，",,
M96****44,1分,不佳,景色2,趣味1,性价比1,没有通知就乱改日期，整体体验真差，携程以前经常用，这次事情以后绝对不会再用！！！,,
e10****25,1分,不佳,景色1,趣味1,性价比1,从杭州特别飞北京看故宫600年大展，特别提前订了10月4号的票，还立马出票确认出票成功。10月3号晚上临时单方面通知可能不能出行 是否接受理赔，我们立马拒绝不接受理赔一定要去故宫!客服说，那我向领导反应再回电话。结果一直等到晚上12点还没接到回复电话。10月4号我们一早起床去故宫排队到9点激活门票，结果被故宫工作人员告知没有我们的身份信息，于是立马沟通旅行社和携程，旅行社工作人员态度十分恶劣就说解决不了 进不去 没办法 你们去其他地方逛逛吧!!!?最可恨的是我们这么焦急他还一直嘻嘻哈哈讥笑我们，我都没反馈清楚他就把电话挂了!!!携程这边也是一直说通知领导，结果也是等了很久没下文!要没票取消票肯定要在我预定当天通知，等我来北京了安排机票住宿出发前一天临时通知是什么意思，而且接到通知明确说明不接受理赔，一定要去故宫游玩。后续就没有反馈，单方面替消费者做不合理的决定，故宫600年大展月底结束，外地人不可能随随便便来一趟，我的机票住宿开支谁来承担!!!人生能有几个600年!!!既然没票为什么当时确认订单成功?为什么临时通知?为什么没有反馈信息和电话?现在已经在故宫前焦急暴晒4小时!!!还没解决,,
M28****3473,2分,一般,景色2,趣味2,性价比2,性价比低，体验不佳，,,
131****5552,1分,不佳,景色1,趣味1,性价比1,特别差 我9.21预定10.3日票，确认短信已经收到，并且告知预定成功，十月二日晚八点左右来电话告诉我没定成功，只能退款，没其他解决办法，与客服沟通还是无法解决，本着省心选择预定，结果出现这样问题，还无法解决，真的太让人生气和失望了，希望以后吃一堑长一智，不要相信这类东西，来北京就是想看看故宫，你要说订不上就别告诉我已经预约成功，我还可以选择其他预约渠道，不到24小时你通知我没订上，是一个信誉平台办的事么，再不会相信平台、以及商家，投诉体验不佳，无果。望大家引以为戒。,,
M22****048,1分,不佳,景色1,趣味1,性价比1,"客服89992服务态度太差,同样买168的门票别人有珍宝馆我那边不含。",,
_WeCh****40097,1分,不佳,景色1,趣味1,性价比1,总体来说一个字差，疫情期间不能从天安门直接进去，要绕到后门再沿着湖边再到取票口，整整要走1.5公里路，去过一次不会去第二次，建筑物里面不给参观，你去只能拍照外观而已景色一般，,,
忘不了你啊,2分,一般,景色5,趣味3,性价比2,疫情原因故宫人相对较少，所以体验还不错。下次一定要再来看一次。,,
M32****6320,1分,不佳,景色1,趣味1,性价比1,大骗子，只能看房子外观，不能进去，我来看房子啦！,,
_WeCh****307796,1分,不佳,景色5,趣味5,性价比1,这个票根本不含两馆，被坑了，去故宫一刷票发现票是三十元一个人，我买的是80一张，我可以理解中间商赚差价，但是钟表馆和珍宝馆都进不去，又在现场买的票才进去,,
_WeCh****586418,1分,不佳,景色1,趣味1,性价比1,"【关于价格】
景区门票有点贵，对比了多家，最后在武吉美拉App买的，才花了19.9元！
还有游玩用的零食，纸巾，10包抽纸才4.9元啊，超划算有木有。
【关于体验】
走进天安门，过了端门，到达我们故宫的正门~午门，进入午门也就进入了紫禁城，过午门是内金水河和内金水桥，然后依次是太和门，太和殿，中和殿，保和殿，大石雕，如果想拍照人少请去两边，过了前三殿也就到了紫禁城的后宫门，乾清门，然后依次是乾清宫，交泰殿，坤宁宫，在然后右转进入东六宫，钟粹宫，承乾宫，景仁宫，延禧宫等游玩完毕走最右侧的阴阳路到九龙壁，然后走珍宝馆这条路到珍妃井截止出来后往左走一直走到西边到达漱芳斋往南则到西六宫，储秀宫，翊坤宫，永寿宫，蠡斯门，到武英殿再走到慈宁宫，养心殿，然后走到遵义门一直往北走到御花园游玩，最后中轴线神武门出紫禁城(故宫博物院)可能有部分写的不是特别全，但是足够您在故宫游览3~5小时了，主要看个人体力哦~",,
M22****960,1分,不佳,景色1,趣味1,性价比1,名过其实…不值得一去系列榜首！内殿都不能进，还隔离很远，黑乎乎的啥也看不见，工作人员保安在里面乘凉。不会再去。也建议大家不去…既然不让进去那还去干嘛？！等没人去了关门彻底保护起来也好，工作人员也不需要了。,,
M11****318,1分,不佳,,,,为什么非要加讲解？强买强卖？差评！,,
M43****733,1分,不佳,景色1,趣味1,性价比1,语音讲解费8元，景点不认可，所以白花钱了，公司应该退钱。,,
M44****479,1分,不佳,景色4,趣味4,性价比1,故宫门票因为疫情限制每天限制人数，临时决定去官网已经没有票看中携程带人工讲解的产品有票，本身参观的过程还算愉快。但是，出游前一晚接到电话自称工作人员说没票了要我自行取消订单，找了携程客服确认又说订单状况正常明天能正常出行，怀疑携程或者代理方泄漏信息或者和别的机构有利益勾结，而且本来订票的时候订的是12:00场，没有任何通知就直接变更成1:00场，体验很差！,,
_WeCh****923959,1分,不佳,景色5,趣味4,性价比1,故宫领解说器，故宫工作人员说他们没有这个服务，要跟平台沟通。平台没有端口解说，也无法退款！大家在购票的时候一定擦亮眼睛，携程一贯就是这个套路！,,
_CFT01****3160249,2分,一般,景色3,趣味3,性价比3,都封锁不让看了,,
_WeCh****14314,2分,一般,景色4,趣味4,性价比5,四点半就闭馆不让参观了，买的钟表馆票也没有参观，也不给退，不满意携程的服务,,
M18****508,1分,不佳,景色5,趣味1,性价比1,进去只能走马观花体验不佳，,,
M17****903,1分,不佳,景色5,趣味1,性价比1,电话联系等半天没见到导游，门票比官网贵,,
288****839,2分,一般,景色2,趣味2,性价比2,单独买故宫票买不到次日的，必须要加上两个馆的才可以买到，结果进去后两个馆已经提前下班了,,
M34****7290,1分,不佳,景色5,趣味1,性价比2,导游一直让给他评价，整个行程老是提给他评价，搞得整个活动都不舒服，携程这个工作也没做好，评价应该延后一天，再评价，当天评价所有导游都有这个问题，几乎所有导游都是让你当她面评价，让人很不愉快体验不佳，,,
M42****8368,1分,不佳,景色1,趣味1,性价比1,一直以为自己是订的9月3日的故宫博物院门票，订单成功后携程没有任何短信信息，超过入园时间也没有任何提醒退订单。人为规定19点前必须申请取消，故宫博物院官网是允许20点前申请取消和退款的。本人20点发现此情况打客服电话请求协调处理就说已经不能退款了。大家有需要一定要在官网订购，订成功后有短信提醒。我的订单款估计是被携程扣留了。,,
M29****333,1分,不佳,,,,"此次旅行十分不悦，1.在携程软件前两天看票，显示只能买国庆节的，千里迢迢到现场又不能买，十分糟糕，本怀着十分热诚的心要看展览，此时九如一碰凉水浇头，沮丧到家。2.原本的天安门进，此时也变为东华门进，但没有明确标识，人都到安检了，才被告知，又返回走东华门。
一句话形容乘兴而来败兴而归",,
m23****85,1分,不佳,景色1,趣味1,性价比1,不提前通知下，太差了，损失了,,
_WeCh****87723,1分,不佳,景色1,趣味1,性价比1,体验极差好不好,,
长路慢飞,1分,不佳,景色1,趣味1,性价比1,体验不佳，携程门票出差错，进不去门，给补偿16元，简直了！体验不佳，,,
_WeCh****15334,1分,不佳,景色1,趣味1,性价比1,这是第二次去故宫了，上次去的时侯在故宫门口租的20元的讲解器没听过瘾，这次二刷想着在携程上团一个人工讲解仔细听听，这个虽然是在携程上报的，但是过去了之后所有网站的人都在一起集合，给我们讲解的人也不是我们的预订的，是一个旅行社跟团的导游，导游很热情，但是业务能力一般，讲解的路线不是携程订单描述的路线，他把买了珍宝馆钟表馆和没有买的都随机放在一起，但是没有卖了的明显路线不一样要去到珍妃井去讲解，也直接略过，整个讲解时常只有1个小时40分钟，不是两个半小时更不是3个小时，同时讲解员特别不专业，对于三大殿最核心的部分没有讲解，讲解的全是野史，对于了解故宫文化这么多没什么帮助，建议大家第一次来直接在门口租20元的讲解器，讲的仔细，同时也可以自由安排时间，想在哪儿停留多长时间都可以，如果想深度了解可以在抖音上看直播，很多导游抖讲解的超级好，又不用花钱，我觉得这个携程的性价比太低，,,
M53****585,1分,不佳,景色1,趣味1,性价比1,差评，差评，以后再也不在携程上订票，走哪都行不通，还要打电话，但是在故宫讲解员邓美女挺好的，讲到忘记时间，讲的也很仔细,,
M26****8056,2分,一般,景色4,趣味2,性价比1,购票时没有提示现在只能从东西两侧进，从天安门到西华门绕了一大圈，还没进园就走了好几公里，一身汗，排队等预检、刷身份证一直在大太阳下暴晒，连个遮阳篷都没有，诺大一个故宫博物院抠成这样吗？！大部分工作人员很辛苦也还算和善，但是遇到一个特别没人性的，见下面图片，是我微博截图，不再重新码字了。,,
qiuwanqing,2分,一般,景色3,趣味3,性价比3,没太大意思，就拍拍照,,
M19****79,1分,不佳,景色5,趣味5,性价比1,故宫好，导游太差了，带着走马观花的溜了一圈，说是三个小时左右，结果两个小时多点就溜完了，进的也是糊弄事。体验不佳，,,
_bdwxj****71268,1分,不佳,景色1,趣味1,性价比1,第一次在携程给差评，导游面都没见着，我们先进了，让我们在里头等，说是自己穿个粉丝衣服到9点会进，让他进门后打个电话都不乐意，最后人影都没看到。体验不佳，,,
M60****090,1分,不佳,景色5,趣味1,性价比1,没有讲解，讲解员态度极差。,,
憨豆1,1分,不佳,景色1,趣味1,性价比1,携程酒店和租车等业务，各位要谨慎订。欺骗手段及多。处处是陷阱。体验不佳，,,
M23****9393,1分,不佳,景色1,趣味1,性价比1,没有大G我不配,,
M42****9559,1分,不佳,景色1,趣味1,性价比1,别人家60，你家就138，当我们傻是吧，进去还哪哪都不让进，还打算在这上边买欢乐谷的票呢，我看还是算了吧,,
M28****8517,1分,不佳,景色1,趣味1,性价比1,一次糟心的购票，自己本身有问题，还态度蛮横，不说积极解决问题，让人怎么去相信携程,,
度假旅行顾问小侯,1分,不佳,景色1,趣味1,性价比1,门票到门口景区进不去，打电话给客服说漏出门票，并且让我们在大门口一直等待先0分钟后又等待1小时，然后还说继续处理，也没有主动告知我们进不去让我们改变行程，工作有严重的失误，而且耽误时间，影响心情。没有一个诚恳的解决态度，差评,,
